Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
  使用GPU: 3
================================================================================
MCTS训练配置
  训练迭代: 1000
  Episode长度: 100
  MCTS模拟次数: 50
================================================================================

开始训练 MCTS...
训练数据将保存到: parallel_training_20251209_214105/checkpoints/training_data/mcts_training_data.csv
[   0/1000] MCTS | Reward: -1440.00 | Best: -1440.00 | Length:  99 | Time: 0.1min
[ 140/1000] MCTS | Reward: -3145.00 | Best:  -655.00 | Length:  99 | Time: 11.6min
[ 150/1000] MCTS | Reward: -2820.00 | Best:  -635.00 | Length:  99 | Time: 12.3min
[ 160/1000] MCTS | Reward: -1675.00 | Best:  -635.00 | Length:  99 | Time: 12.9min
[ 170/1000] MCTS | Reward: -2190.00 | Best:  -635.00 | Length:  99 | Time: 13.5min
[ 180/1000] MCTS | Reward: -2675.00 | Best:  -635.00 | Length:  99 | Time: 14.1min
[ 190/1000] MCTS | Reward: -2165.00 | Best:  -635.00 | Length:  99 | Time: 14.8min
[ 200/1000] MCTS | Reward: -1580.00 | Best:  -635.00 | Length:  99 | Time: 15.4min
[ 210/1000] MCTS | Reward: -2095.00 | Best:  -635.00 | Length:  99 | Time: 16.0min
[ 220/1000] MCTS | Reward: -1840.00 | Best:  -635.00 | Length:  99 | Time: 16.6min
[ 230/1000] MCTS | Reward: -1495.00 | Best:  -635.00 | Length:  99 | Time: 17.2min
[ 240/1000] MCTS | Reward: -2235.00 | Best:  -635.00 | Length:  99 | Time: 17.9min
[ 250/1000] MCTS | Reward: -1830.00 | Best:  -635.00 | Length:  99 | Time: 18.5min
[ 260/1000] MCTS | Reward: -1495.00 | Best:  -635.00 | Length:  99 | Time: 19.1min
[ 270/1000] MCTS | Reward: -1765.00 | Best:  -635.00 | Length:  99 | Time: 19.7min
[ 280/1000] MCTS | Reward: -2115.00 | Best:  -635.00 | Length:  99 | Time: 20.3min
[ 290/1000] MCTS | Reward: -1870.00 | Best:  -635.00 | Length:  99 | Time: 21.0min
[ 300/1000] MCTS | Reward: -1910.00 | Best:  -635.00 | Length:  99 | Time: 21.6min
[ 310/1000] MCTS | Reward: -1405.00 | Best:  -635.00 | Length:  99 | Time: 22.2min
[ 320/1000] MCTS | Reward: -1435.00 | Best:  -635.00 | Length:  99 | Time: 22.9min
[ 330/1000] MCTS | Reward: -1550.00 | Best:  -635.00 | Length:  99 | Time: 23.5min
[ 340/1000] MCTS | Reward: -2595.00 | Best:  -635.00 | Length:  99 | Time: 24.1min
[ 350/1000] MCTS | Reward: -3515.00 | Best:  -635.00 | Length:  99 | Time: 24.7min
[ 360/1000] MCTS | Reward: -1795.00 | Best:  -635.00 | Length:  99 | Time: 25.3min
[ 370/1000] MCTS | Reward: -2210.00 | Best:  -635.00 | Length:  99 | Time: 25.9min
[ 380/1000] MCTS | Reward: -1520.00 | Best:  -635.00 | Length:  99 | Time: 26.6min
[ 390/1000] MCTS | Reward: -2015.00 | Best:  -635.00 | Length:  99 | Time: 27.2min
[ 400/1000] MCTS | Reward: -1900.00 | Best:  -635.00 | Length:  99 | Time: 27.8min
[ 410/1000] MCTS | Reward: -2490.00 | Best:  -600.00 | Length:  99 | Time: 28.5min
[ 420/1000] MCTS | Reward: -1120.00 | Best:  -600.00 | Length:  99 | Time: 29.1min
[ 430/1000] MCTS | Reward: -2065.00 | Best:  -600.00 | Length:  99 | Time: 29.7min
[ 440/1000] MCTS | Reward: -2220.00 | Best:  -600.00 | Length:  99 | Time: 30.4min
[ 450/1000] MCTS | Reward: -1765.00 | Best:  -600.00 | Length:  99 | Time: 31.0min
[ 460/1000] MCTS | Reward: -1110.00 | Best:  -600.00 | Length:  99 | Time: 31.6min
[ 470/1000] MCTS | Reward: -3125.00 | Best:  -600.00 | Length:  99 | Time: 32.2min
[ 480/1000] MCTS | Reward: -1355.00 | Best:  -600.00 | Length:  99 | Time: 32.8min
[ 490/1000] MCTS | Reward: -1995.00 | Best:  -600.00 | Length:  99 | Time: 33.4min
[ 500/1000] MCTS | Reward: -2510.00 | Best:  -600.00 | Length:  99 | Time: 34.0min
[ 510/1000] MCTS | Reward: -3555.00 | Best:  -600.00 | Length:  99 | Time: 34.6min
[ 520/1000] MCTS | Reward: -1685.00 | Best:  -600.00 | Length:  99 | Time: 35.3min
[ 530/1000] MCTS | Reward: -2565.00 | Best:  -600.00 | Length:  99 | Time: 35.9min
[ 540/1000] MCTS | Reward: -1150.00 | Best:  -600.00 | Length:  99 | Time: 36.5min
[ 550/1000] MCTS | Reward:  -985.00 | Best:  -600.00 | Length:  99 | Time: 37.2min
[ 560/1000] MCTS | Reward: -3545.00 | Best:  -600.00 | Length:  99 | Time: 37.8min
[ 570/1000] MCTS | Reward: -1815.00 | Best:  -600.00 | Length:  99 | Time: 38.4min
[ 580/1000] MCTS | Reward: -1585.00 | Best:  -600.00 | Length:  99 | Time: 39.0min
[ 590/1000] MCTS | Reward: -2395.00 | Best:  -600.00 | Length:  99 | Time: 39.6min
[ 600/1000] MCTS | Reward: -1930.00 | Best:  -600.00 | Length:  99 | Time: 40.3min
[ 610/1000] MCTS | Reward: -1790.00 | Best:  -600.00 | Length:  99 | Time: 40.9min
[ 620/1000] MCTS | Reward: -1965.00 | Best:  -600.00 | Length:  99 | Time: 41.6min
[ 630/1000] MCTS | Reward:  -655.00 | Best:  -600.00 | Length:  99 | Time: 42.2min
[ 640/1000] MCTS | Reward: -1390.00 | Best:  -600.00 | Length:  99 | Time: 42.8min
[ 650/1000] MCTS | Reward: -3795.00 | Best:  -600.00 | Length:  99 | Time: 43.4min
[ 660/1000] MCTS | Reward:  -885.00 | Best:  -600.00 | Length:  99 | Time: 44.0min
[ 670/1000] MCTS | Reward: -2135.00 | Best:  -600.00 | Length:  99 | Time: 44.7min
[ 680/1000] MCTS | Reward: -1615.00 | Best:  -600.00 | Length:  99 | Time: 45.3min
[ 690/1000] MCTS | Reward: -4200.00 | Best:  -600.00 | Length:  99 | Time: 46.0min
[ 700/1000] MCTS | Reward:  -820.00 | Best:  -600.00 | Length:  99 | Time: 46.7min
[ 710/1000] MCTS | Reward: -1265.00 | Best:  -600.00 | Length:  99 | Time: 47.3min
[ 720/1000] MCTS | Reward: -1750.00 | Best:  -600.00 | Length:  99 | Time: 47.9min
[ 730/1000] MCTS | Reward: -2075.00 | Best:  -600.00 | Length:  99 | Time: 48.5min
[ 740/1000] MCTS | Reward: -2415.00 | Best:  -600.00 | Length:  99 | Time: 49.2min
[ 750/1000] MCTS | Reward: -1680.00 | Best:  -600.00 | Length:  99 | Time: 49.8min
[ 760/1000] MCTS | Reward:  -565.00 | Best:  -565.00 | Length:  99 | Time: 50.5min
[ 770/1000] MCTS | Reward: -1725.00 | Best:  -565.00 | Length:  99 | Time: 51.1min
[ 780/1000] MCTS | Reward: -3855.00 | Best:  -565.00 | Length:  99 | Time: 51.7min
[ 790/1000] MCTS | Reward: -2720.00 | Best:  -565.00 | Length:  99 | Time: 52.4min
[ 800/1000] MCTS | Reward: -2635.00 | Best:  -565.00 | Length:  99 | Time: 53.0min
[ 810/1000] MCTS | Reward: -3460.00 | Best:  -565.00 | Length:  99 | Time: 53.6min
[ 820/1000] MCTS | Reward: -3250.00 | Best:  -565.00 | Length:  99 | Time: 54.2min
[ 830/1000] MCTS | Reward:  -990.00 | Best:  -565.00 | Length:  99 | Time: 54.8min
[ 840/1000] MCTS | Reward: -1965.00 | Best:  -565.00 | Length:  99 | Time: 55.4min
[ 850/1000] MCTS | Reward: -1450.00 | Best:  -565.00 | Length:  99 | Time: 56.1min
[ 860/1000] MCTS | Reward: -2640.00 | Best:  -565.00 | Length:  99 | Time: 56.7min
[ 870/1000] MCTS | Reward: -1620.00 | Best:  -565.00 | Length:  99 | Time: 57.3min
[ 880/1000] MCTS | Reward: -1705.00 | Best:  -565.00 | Length:  99 | Time: 58.0min
[ 890/1000] MCTS | Reward: -2410.00 | Best:  -485.00 | Length:  99 | Time: 58.6min
[ 900/1000] MCTS | Reward: -1105.00 | Best:  -395.00 | Length:  99 | Time: 59.2min
[ 910/1000] MCTS | Reward:  -985.00 | Best:  -395.00 | Length:  99 | Time: 59.9min
[ 920/1000] MCTS | Reward: -1645.00 | Best:  -395.00 | Length:  99 | Time: 60.5min
[ 930/1000] MCTS | Reward: -2275.00 | Best:  -395.00 | Length:  99 | Time: 61.1min
[ 940/1000] MCTS | Reward: -1185.00 | Best:  -395.00 | Length:  99 | Time: 61.7min
[ 950/1000] MCTS | Reward: -2780.00 | Best:  -395.00 | Length:  99 | Time: 62.4min
[ 960/1000] MCTS | Reward: -1435.00 | Best:  -395.00 | Length:  99 | Time: 63.0min
[ 970/1000] MCTS | Reward: -2710.00 | Best:  -395.00 | Length:  99 | Time: 63.6min
[ 980/1000] MCTS | Reward: -2920.00 | Best:  -395.00 | Length:  99 | Time: 64.2min
[ 990/1000] MCTS | Reward: -2085.00 | Best:  -395.00 | Length:  99 | Time: 64.9min
[ 999/1000] MCTS | Reward: -2690.00 | Best:  -395.00 | Length:  99 | Time: 65.4min
训练数据已保存到: parallel_training_20251209_214105/checkpoints/training_data/mcts_training_data.json

MCTS 训练完成！
  总耗时: 65.4 分钟
  平均奖励: -2015.33
  最佳奖励: -395.00
================================================================================

