iteration,episode_reward,smoothed_reward,episode_length,elapsed_time,best_reward
477,-2000,-1926.6058714759054,99,2255.9626331329346,-540
478,-2030,-1936.9452843283148,99,2260.8815138339996,-540
479,-1185,-1861.7507558954833,99,2265.1982254981995,-540
480,-1355,-1811.075680305935,99,2269.4840593338013,-540
481,-1030,-1732.9681122753416,99,2273.865571975708,-540
482,-1565,-1716.1713010478074,99,2278.1200478076935,-540
483,-2275,-1772.0541709430267,99,2283.2441074848175,-540
484,-935,-1688.348753848724,99,2288.1414942741394,-540
485,-1580,-1677.5138784638516,99,2292.5187442302704,-540
486,-1085,-1618.2624906174665,99,2297.204696893692,-540
487,-2390,-1695.4362415557198,99,2302.319569349289,-540
488,-2485,-1774.3926174001479,99,2307.116400718689,-540
489,-1815,-1778.4533556601332,99,2310.963158607483,-540
490,-1860,-1786.6080200941199,99,2315.645426273346,-540
491,-1375,-1745.4472180847079,99,2320.4861986637115,-540
492,-1810,-1751.9024962762371,99,2324.900512456894,-540
493,-3315,-1908.2122466486135,99,2329.931250333786,-540
494,-1775,-1894.8910219837521,99,2335.1796119213104,-540
495,-3045,-2009.901919785377,99,2339.951329231262,-540
496,-1990,-2007.9117278068393,99,2345.246048927307,-540
497,-2525,-2059.6205550261557,99,2349.7054703235626,-540
498,-2080,-2061.65849952354,99,2355.455056667328,-540
499,-2260,-2081.492649571186,99,2359.8450644016266,-540
500,-2090,-2082.343384614068,99,2365.5727458000183,-540
501,-1150,-1989.1090461526612,99,2370.857152700424,-540
502,-2225,-2012.698141537395,99,2374.301333427429,-540
503,-2520,-2063.4283273836554,99,2378.468255519867,-540
504,-1880,-2045.0854946452898,99,2383.8427753448486,-540
505,-1125,-1953.076945180761,99,2387.832300901413,-540
506,-1060,-1863.769250662685,99,2391.8224732875824,-540
507,-1400,-1817.3923255964164,99,2396.764350414276,-540
508,-3595,-1995.1530930367749,99,2401.7282309532166,-540
509,-2790,-2074.6377837330974,99,2406.925512075424,-540
510,-1165,-1983.6740053597878,99,2411.960978746414,-540
511,-1565,-1941.806604823809,99,2416.5833752155304,-540
512,-3460,-2093.6259443414283,99,2421.756974220276,-540
513,-1810,-2065.2633499072854,99,2426.4880702495575,-540
514,-2325,-2091.237014916557,99,2432.4153351783752,-540
515,-1705,-2052.613313424901,99,2436.7594208717346,-540
516,-2815,-2128.8519820824113,99,2441.9307868480682,-540
517,-2560,-2171.9667838741702,99,2446.824180841446,-540
518,-2650,-2219.770105486753,99,2451.215023756027,-540
519,-2930,-2290.793094938078,99,2456.122283935547,-540
520,-1260,-2187.7137854442703,99,2460.5527243614197,-540
521,-915,-2060.4424068998433,99,2465.052905321121,-540
522,-2280,-2082.398166209859,99,2469.4205992221832,-540
523,-1470,-2021.158349588873,99,2473.6906957626343,-540
524,-1180,-1937.0425146299858,99,2478.025590658188,-540
525,-2875,-2030.8382631669872,99,2482.0336651802063,-540
526,-1620,-1989.7544368502886,99,2486.190117120743,-540
527,-2890,-2079.7789931652596,99,2491.3817200660706,-540
528,-1925,-2064.3010938487337,99,2495.8983085155487,-540
529,-1735,-2031.3709844638604,99,2500.9871339797974,-540
530,-2335,-2061.733886017474,99,2506.2579040527344,-540
531,-1855,-2041.0604974157268,99,2510.8102655410767,-540
532,-2615,-2098.454447674154,99,2515.5390071868896,-540
533,-1020,-1990.6090029067386,99,2519.8400526046753,-540
534,-2155,-2007.0481026160649,99,2524.2574512958527,-540
535,-1510,-1957.3432923544583,99,2529.177903175354,-540
536,-1510,-1912.6089631190125,99,2533.490607023239,-540
537,-3445,-2065.8480668071115,99,2538.045073032379,-540
538,-2240,-2083.2632601264004,99,2542.5941150188446,-540
539,-1945,-2069.4369341137603,99,2546.817323207855,-540
540,-2040,-2066.4932407023844,99,2551.729326725006,-540
541,-1215,-1981.343916632146,99,2556.1822516918182,-540
542,-1095,-1892.7095249689314,99,2560.8908336162567,-540
543,-1710,-1874.4385724720382,99,2565.7454240322113,-540
544,-4245,-2111.494715224834,99,2570.9869391918182,-540
545,-1675,-2067.8452437023507,99,2575.7441425323486,-540
546,-2540,-2115.0607193321157,99,2580.4671301841736,-540
547,-1960,-2099.5546473989043,99,2584.5616319179535,-540
548,-2645,-2154.099182659014,99,2589.5961694717407,-540
549,-2210,-2159.6892643931124,99,2593.8124260902405,-540
550,-2880,-2231.7203379538014,99,2598.6404976844788,-540
551,-1850,-2193.548304158421,99,2603.403593301773,-540
552,-2620,-2236.193473742579,99,2608.509560585022,-540
553,-2045,-2217.0741263683212,99,2613.3498904705048,-540
554,-1430,-2138.366713731489,99,2618.383628845215,-540
555,-1570,-2081.5300423583403,99,2622.8829910755157,-540
556,-2595,-2132.8770381225063,99,2627.366274356842,-540
557,-885,-2008.0893343102557,99,2631.5686383247375,-540
558,-890,-1896.2804008792302,99,2636.7246658802032,-540
559,-1330,-1839.6523607913073,99,2641.02840256691,-540
560,-1625,-1818.1871247121767,99,2645.8863382339478,-540
561,-2295,-1865.868412240959,99,2650.3242495059967,-540
562,-3325,-2011.7815710168632,99,2655.478665828705,-540
563,-1895,-2000.1034139151768,99,2660.3516433238983,-540
564,-1040,-1904.0930725236592,99,2664.9110701084137,-540
565,-1850,-1898.6837652712934,99,2670.068563222885,-540
566,-1725,-1881.315388744164,99,2674.972883462906,-540
567,-1125,-1805.6838498697477,99,2679.35448884964,-540
568,-1070,-1732.115464882773,99,2683.968093395233,-540
569,-2505,-1809.4039183944958,99,2689.334979534149,-540
570,-1975,-1825.9635265550462,99,2693.6644189357758,-540
571,-1975,-1840.8671738995415,99,2698.4328298568726,-540
572,-2325,-1889.2804565095873,99,2702.861325263977,-540
573,-2825,-1982.8524108586287,99,2707.9446139335632,-540
574,-740,-1858.5671697727657,99,2712.6194088459015,-540
575,-1920,-1864.7104527954891,99,2716.713659286499,-540
576,-1405,-1818.7394075159402,99,2720.678099155426,-540
577,-2430,-1879.8654667643461,99,2725.4347326755524,-540
578,-1535,-1845.3789200879116,99,2730.38046169281,-540
579,-3465,-2007.3410280791204,99,2734.8716752529144,-540
580,-2040,-2010.6069252712084,99,2739.618982076645,-540
581,-2450,-2054.5462327440873,99,2744.040290594101,-540
582,-555,-1904.5916094696786,99,2748.271348953247,-540
583,-1030,-1817.1324485227108,99,2752.468027830124,-540
584,-3335,-1968.9192036704396,99,2757.8910002708435,-540
585,-1605,-1932.5272833033957,99,2762.4364671707153,-540
586,-1775,-1916.7745549730562,99,2767.2441930770874,-540
587,-1830,-1908.0970994757506,99,2771.051656484604,-540
588,-900,-1807.2873895281755,99,2775.018843650818,-540
589,-2525,-1879.058650575358,99,2779.7860753536224,-540
590,-1480,-1839.1527855178222,99,2784.24937915802,-540
591,-2430,-1898.23750696604,99,2789.731794834137,-540
592,-2940,-2002.413756269436,99,2793.871477365494,-540
593,-625,-1864.6723806424923,99,2797.72345995903,-540
594,-1005,-1778.705142578243,99,2802.1676828861237,-540
595,-2590,-1859.834628320419,99,2807.319382429123,-540
596,-2510,-1924.851165488377,99,2812.164561986923,-540
597,-4620,-2194.3660489395397,99,2817.170731306076,-540
598,-1805,-2155.429444045586,99,2821.3449079990387,-540
599,-1265,-2066.3864996410275,99,2825.329434156418,-540
600,-3410,-2200.7478496769245,99,2830.3904197216034,-540
601,-2835,-2264.1730647092318,99,2834.7009704113007,-540
602,-2095,-2247.2557582383088,99,2840.6275985240936,-540
603,-885,-2111.030182414478,99,2844.8086352348328,-540
604,-1855,-2085.42716417303,99,2849.3513140678406,-540
605,-1585,-2035.3844477557273,99,2854.0669753551483,-540
606,-1690,-2000.8460029801545,99,2859.26450920105,-540
607,-2355,-2036.261402682139,99,2863.712544441223,-540
608,-2030,-2035.6352624139251,99,2868.974038362503,-540
609,-1285,-1960.5717361725326,99,2873.10453248024,-540
610,-2430,-2007.5145625552793,99,2877.910882949829,-540
611,-2145,-2021.2631062997514,99,2882.3844006061554,-540
612,-1895,-2008.6367956697763,99,2886.439476966858,-540
613,-960,-1903.7731161027987,99,2891.8084149360657,-540
614,-1860,-1899.395804492519,99,2896.2884755134583,-540
615,-2405,-1949.956224043267,99,2901.0667748451233,-540
616,-2605,-2015.4606016389403,99,2905.6293671131134,-540
617,-885,-1902.4145414750462,99,2909.849063396454,-540
618,-1120,-1824.1730873275417,99,2914.3425722122192,-540
619,-3060,-1947.7557785947874,99,2919.3131868839264,-540
620,-1505,-1903.4802007353087,99,2924.423717737198,-540
621,-1455,-1858.632180661778,99,2929.0093858242035,-540
622,-1415,-1814.2689625956002,99,2933.941063642502,-540
623,-3155,-1948.3420663360403,99,2938.882952928543,-540
624,-2655,-2019.0078597024362,99,2944.123304605484,-540
625,-1455,-1962.6070737321927,99,2949.8002450466156,-540
626,-1745,-1940.8463663589735,99,2954.081489086151,-540
627,-2085,-1955.261729723076,99,2959.1051037311554,-540
628,-2110,-1970.7355567507684,99,2963.408800840378,-540
629,-2485,-2022.1620010756917,99,2969.1191115379333,-540
630,-1680,-1987.9458009681225,99,2974.4427032470703,-540
631,-1290,-1918.1512208713102,99,2978.7206835746765,-540
632,-1110,-1837.3360987841793,99,2983.814003944397,-540
633,-2555,-1909.1024889057614,99,2988.6152262687683,-540
634,-1595,-1877.6922400151852,99,2993.6155433654785,-540
635,-1705,-1860.4230160136667,99,2998.209926366806,-540
636,-1490,-1823.3807144123,99,3003.2080628871918,-540
637,-2685,-1909.54264297107,99,3007.675379514694,-540
638,-2350,-1953.5883786739632,99,3012.869007587433,-540
639,-2160,-1974.229540806567,99,3018.1352014541626,-540
640,-1385,-1915.3065867259104,99,3022.5219099521637,-540
641,-1560,-1879.7759280533194,99,3027.7587373256683,-540
642,-2585,-1950.2983352479876,99,3031.1481001377106,-540
643,-3635,-2118.768501723189,99,3036.337031364441,-540
644,-1470,-2053.89165155087,99,3040.8062109947205,-540
645,-1540,-2002.502486395783,99,3045.57501411438,-540
646,-3280,-2130.2522377562045,99,3050.8713767528534,-540
647,-730,-1990.2270139805842,99,3055.1282138824463,-540
648,-2090,-2000.2043125825257,99,3060.023487329483,-540
649,-1370,-1937.1838813242732,99,3064.6385881900787,-540
650,-2370,-1980.465493191846,99,3069.7273688316345,-540
651,-2960,-2078.4189438726617,99,3074.8673498630524,-540
652,-770,-1947.5770494853955,99,3079.0971117019653,-540
653,-1620,-1914.819344536856,99,3084.2439913749695,-540
654,-1945,-1917.8374100831704,99,3088.006545305252,-540
655,-1460,-1872.0536690748534,99,3092.7437994480133,-540
656,-2950,-1979.848302167368,99,3097.3173863887787,-540
657,-1490,-1930.8634719506313,99,3102.522609472275,-540
658,-1810,-1918.7771247555681,99,3106.9235277175903,-540
659,-2610,-1987.8994122800113,99,3111.733730316162,-540
660,-2730,-2062.10947105201,99,3115.8864278793335,-540
661,-1180,-1973.898523946809,99,3121.515283346176,-540
662,-715,-1848.0086715521281,99,3126.491932630539,-540
663,-1395,-1802.7078043969154,99,3131.2336304187775,-540
664,-1860,-1808.437023957224,99,3135.8836166858673,-540
665,-1160,-1743.5933215615016,99,3140.7207021713257,-540
666,-1320,-1701.2339894053514,99,3145.298262834549,-540
667,-2435,-1774.6105904648164,99,3150.81880903244,-540
668,-580,-1655.1495314183348,99,3154.778388738632,-540
669,-1885,-1678.1345782765013,99,3159.046911716461,-540
670,-1455,-1655.8211204488512,99,3163.5854358673096,-540
671,-2610,-1751.2390084039662,99,3167.7860317230225,-540
672,-2675,-1843.6151075635696,99,3172.675733089447,-540
673,-2295,-1888.7535968072127,99,3177.509969472885,-540
674,-2315,-1931.3782371264915,99,3181.7217404842377,-540
675,-3425,-2080.7404134138424,99,3186.3836064338684,-540
676,-1955,-2068.166372072458,99,3191.11865234375,-540
677,-1300,-1991.3497348652124,99,3195.868716478348,-540
678,-2335,-2025.7147613786913,99,3200.836757659912,-540
679,-915,-1914.6432852408223,99,3205.143619775772,-540
680,-1835,-1906.67895671674,99,3210.179958343506,-540
681,-1830,-1899.011061045066,99,3214.988531589508,-540
682,-1460,-1855.1099549405594,99,3219.7991876602173,-540
683,-1045,-1774.0989594465036,99,3224.246494293213,-540
684,-2360,-1832.6890635018533,99,3229.0100934505463,-540
685,-3115,-1960.920157151668,99,3233.319155216217,-540
686,-1450,-1909.8281414365013,99,3238.270357608795,-540
687,-1870,-1905.8453272928512,99,3242.6521184444427,-540
688,-1655,-1880.7607945635662,99,3246.931762456894,-540
689,-1910,-1883.6847151072095,99,3251.2045090198517,-540
690,-2965,-1991.8162435964887,99,3255.9814763069153,-540
691,-3745,-2167.13461923684,99,3260.387025117874,-540
692,-1315,-2081.921157313156,99,3264.482832670212,-540
693,-930,-1966.7290415818404,99,3268.3858892917633,-540
694,-1660,-1936.0561374236563,99,3272.6507444381714,-540
695,-2985,-2040.9505236812906,99,3277.5930681228638,-540
696,-1580,-1994.8554713131616,99,3282.568917989731,-540
697,-2400,-2035.3699241818456,99,3286.8766510486603,-540
698,-1855,-2017.332931763661,99,3291.4706823825836,-540
699,-2020,-2017.599638587295,99,3296.140356063843,-540
700,-2305,-2046.3396747285656,99,3300.62727022171,-540
701,-2450,-2086.705707255709,99,3304.648381948471,-540
702,-1500,-2028.0351365301383,99,3309.02454328537,-540
703,-1810,-2006.2316228771244,99,3313.2292461395264,-540
704,-3480,-2153.608460589412,99,3318.602515935898,-540
705,-2315,-2169.747614530471,99,3322.875678539276,-540
706,-2445,-2197.272853077424,99,3327.7893970012665,-540
707,-1240,-2101.545567769682,99,3331.940364599228,-540
708,-2475,-2138.8910109927137,99,3336.8429152965546,-540
709,-1695,-2094.5019098934426,99,3341.3971331119537,-540
710,-1745,-2059.5517189040984,99,3345.9027178287506,-540
711,-1480,-2001.5965470136887,99,3350.569203853607,-540
712,-885,-1889.9368923123197,99,3354.7665514945984,-540
713,-1100,-1810.9432030810879,99,3359.181939601898,-540
714,-1785,-1808.348882772979,99,3363.193315267563,-540
715,-1085,-1736.0139944956811,99,3367.7983429431915,-540
716,-3480,-1910.412595046113,99,3373.0017948150635,-540
717,-1675,-1886.8713355415018,99,3377.9880831241608,-540
718,-1895,-1887.6842019873516,99,3382.683919429779,-540
719,-1660,-1864.9157817886164,99,3387.49839758873,-540
720,-1370,-1815.4242036097548,99,3392.2997505664825,-540
721,-1385,-1772.3817832487794,99,3397.411241054535,-540
722,-1455,-1740.6436049239014,99,3401.4183945655823,-540
723,-1685,-1735.0792444315114,99,3406.3177692890167,-540
724,-1660,-1727.5713199883603,99,3410.5637018680573,-540
725,-1545,-1709.3141879895243,99,3415.1834666728973,-540
726,-1950,-1733.382769190572,99,3419.357422351837,-540
727,-2100,-1770.0444922715149,99,3423.557637453079,-540
728,-1375,-1730.5400430443633,99,3428.3360962867737,-540
729,-1360,-1693.486038739927,99,3433.343145608902,-540
730,-1495,-1673.6374348659342,99,3438.0765511989594,-540
731,-1295,-1635.7736913793408,99,3442.232937335968,-540
732,-2720,-1744.1963222414067,99,3447.6610708236694,-540
733,-1665,-1736.276690017266,99,3451.8324196338654,-540
734,-2180,-1780.6490210155393,99,3457.151556968689,-540
735,-600,-1662.5841189139855,99,3461.546656370163,-540
736,-1590,-1655.325707022587,99,3465.7937150001526,-540
737,-3385,-1828.2931363203284,99,3470.7086403369904,-540
738,-2055,-1850.9638226882955,99,3475.7881982326508,-540
739,-1580,-1823.867440419466,99,3480.5374772548676,-540
740,-1955,-1836.9806963775195,99,3485.8909668922424,-540
741,-1300,-1783.2826267397677,99,3490.5706725120544,-540
742,-2265,-1831.454364065791,99,3495.9012880325317,-540
743,-2260,-1874.3089276592118,99,3500.1318311691284,-540
744,-2215,-1908.3780348932908,99,3504.8812839984894,-540
745,-2480,-1965.5402314039618,99,3509.784356355667,-540
746,-1495,-1918.4862082635657,99,3514.8629291057587,-540
747,-390,-1765.637587437209,99,3520.539035320282,-390
748,-1145,-1703.5738286934882,99,3525.177481651306,-390
749,-2085,-1741.7164458241393,99,3530.214699268341,-390
750,-2615,-1829.0448012417255,99,3535.1176261901855,-390
751,-1510,-1797.140321117553,99,3540.664987564087,-390
752,-965,-1713.9262890057978,99,3544.9615342617035,-390
753,-1905,-1733.0336601052181,99,3549.7237315177917,-390
754,-2605,-1820.2302940946963,99,3554.294319152832,-390
755,-1945,-1832.7072646852266,99,3559.6923627853394,-390
756,-1335,-1782.936538216704,99,3565.0090022087097,-390
757,-2110,-1815.6428843950337,99,3569.3936071395874,-390
758,-1290,-1763.0785959555303,99,3574.1429800987244,-390
759,-2460,-1832.7707363599773,99,3579.658681869507,-390
760,-1745,-1823.9936627239795,99,3584.0889625549316,-390
761,-1290,-1770.5942964515816,99,3588.437772512436,-390
762,-760,-1669.5348668064235,99,3592.7556755542755,-390
763,-1525,-1655.0813801257812,99,3596.932705640793,-390
764,-1820,-1671.5732421132032,99,3601.13858294487,-390
765,-1240,-1628.415917901883,99,3606.1091549396515,-390
766,-1695,-1635.0743261116947,99,3611.513866662979,-390
767,-1645,-1636.0668935005253,99,3615.942711830139,-390
768,-2500,-1722.460204150473,99,3620.73614525795,-390
769,-1580,-1708.2141837354256,99,3624.8507418632507,-390
770,-950,-1632.3927653618832,99,3629.3678827285767,-390
771,-3190,-1788.153488825695,99,3634.5866701602936,-390
772,-2570,-1866.3381399431255,99,3639.204099416733,-390
773,-2640,-1943.704325948813,99,3643.6509351730347,-390
774,-1635,-1912.8338933539317,99,3648.1177423000336,-390
775,-2750,-1996.5505040185385,99,3652.478328227997,-390
776,-2295,-2026.3954536166848,99,3656.3618943691254,-390
777,-1180,-1941.7559082550163,99,3660.686192512512,-390
778,-3020,-2049.5803174295147,99,3665.7211108207703,-390
779,-1795,-2024.1222856865634,99,3670.383964776993,-390
780,-2095,-2031.2100571179071,99,3675.244049310684,-390
781,-2230,-2051.0890514061166,99,3679.83211517334,-390
782,-2545,-2100.480146265505,99,3684.560672044754,-390
783,-1655,-2055.9321316389546,99,3689.081979036331,-390
784,-1685,-2018.8389184750592,99,3693.437840938568,-390
785,-1915,-2008.4550266275533,99,3697.954329252243,-390
786,-2405,-2048.109523964798,99,3702.777723312378,-390
787,-1985,-2041.7985715683183,99,3707.634928226471,-390
788,-2515,-2089.1187144114865,99,3712.503380060196,-390
789,-895,-1969.706842970338,99,3717.0631408691406,-390
790,-1460,-1918.736158673304,99,3721.8871347904205,-390
791,-2235,-1950.3625428059738,99,3727.329978466034,-390
792,-1315,-1886.8262885253764,99,3731.5520701408386,-390
793,-825,-1780.6436596728388,99,3736.224837064743,-390
794,-2080,-1810.5792937055548,99,3740.5258305072784,-390
795,-1960,-1825.5213643349994,99,3744.696193933487,-390
796,-1560,-1798.9692279014994,99,3749.6286861896515,-390
797,-2325,-1851.5723051113496,99,3755.0263998508453,-390
798,-2480,-1914.4150746002147,99,3760.0472235679626,-390
799,-2430,-1965.9735671401932,99,3765.5114300251007,-390
800,-1810,-1950.3762104261739,99,3770.595967769623,-390
801,-3710,-2126.3385893835566,99,3774.973267555237,-390
802,-1785,-2092.2047304452008,99,3780.2753546237946,-390
803,-2115,-2094.4842574006807,99,3784.7218017578125,-390
804,-2420,-2127.0358316606125,99,3789.431403875351,-390
805,-1910,-2105.332248494551,99,3793.8819608688354,-390
806,-1115,-2006.299023645096,99,3799.1475636959076,-390
807,-2695,-2075.1691212805863,99,3803.8761575222015,-390
808,-1840,-2051.6522091525276,99,3808.0002868175507,-390
809,-1145,-1960.9869882372748,99,3812.33349609375,-390
810,-2720,-2036.8882894135472,99,3816.943925857544,-390
811,-3655,-2198.6994604721926,99,3821.9117052555084,-390
812,-2370,-2215.8295144249732,99,3826.8426237106323,-390
813,-1965,-2190.746562982476,99,3831.056321620941,-390
814,-1465,-2118.1719066842284,99,3835.314872980118,-390
815,-1465,-2052.8547160158055,99,3839.5118267536163,-390
816,-1600,-2007.569244414225,99,3843.838145494461,-390
817,-2010,-2007.8123199728027,99,3848.6860435009003,-390
818,-1530,-1960.0310879755225,99,3852.9414143562317,-390
819,-865,-1850.5279791779703,99,3857.1182310581207,-390
820,-1960,-1861.4751812601733,99,3861.271898984909,-390
821,-1185,-1793.827663134156,99,3866.163114309311,-390
822,-1365,-1750.9448968207405,99,3870.490101337433,-390
823,-1945,-1770.3504071386665,99,3875.319495201111,-390
824,-2865,-1879.8153664247998,99,3880.803252696991,-390
825,-2715,-1963.3338297823198,99,3885.018834590912,-390
826,-1465,-1913.500446804088,99,3889.6862444877625,-390
827,-1485,-1870.6504021236792,99,3894.4389736652374,-390
828,-2010,-1884.5853619113113,99,3899.8725690841675,-390
829,-2685,-1964.6268257201802,99,3904.657250881195,-390
830,-2875,-2055.664143148162,99,3909.66925740242,-390
831,-3765,-2226.597728833346,99,3914.5840113162994,-390
832,-3020,-2305.937955950011,99,3919.4761185646057,-390
833,-2305,-2305.84416035501,99,3924.7220911979675,-390
834,-1360,-2211.259744319509,99,3929.7324891090393,-390
835,-1640,-2154.133769887558,99,3934.665390729904,-390
836,-1585,-2097.2203928988024,99,3940.275949239731,-390
837,-1535,-2040.9983536089221,99,3944.2120039463043,-390
838,-1525,-1989.3985182480299,99,3948.2706372737885,-390
839,-1900,-1980.458666423227,99,3953.0889463424683,-390
840,-1230,-1905.4127997809044,99,3957.41552734375,-390
841,-1325,-1847.371519802814,99,3962.6682295799255,-390
842,-1185,-1781.1343678225326,99,3967.9651260375977,-390
843,-2720,-1875.0209310402793,99,3972.904743909836,-390
844,-1305,-1818.0188379362514,99,3977.621490955353,-390
845,-2370,-1873.2169541426263,99,3983.207818031311,-390
846,-1670,-1852.8952587283636,99,3987.6340250968933,-390
847,-1805,-1848.1057328555273,99,3992.37904214859,-390
848,-1905,-1853.7951595699747,99,3996.6213274002075,-390
849,-4415,-2109.915643612977,99,4001.465534210205,-390
850,-1460,-2044.9240792516794,99,4005.702582836151,-390
851,-1790,-2019.4316713265114,99,4010.1924068927765,-390
852,-1460,-1963.4885041938603,99,4014.8246524333954,-390
853,-1130,-1880.1396537744743,99,4020.0106177330017,-390
854,-2020,-1894.1256883970268,99,4024.733317375183,-390
855,-1285,-1833.2131195573243,99,4029.3871026039124,-390
856,-2360,-1885.8918076015918,99,4033.7410781383514,-390
857,-1850,-1882.3026268414326,99,4038.5514240264893,-390
858,-1310,-1825.0723641572893,99,4043.0857157707214,-390
859,-2190,-1861.5651277415604,99,4047.2196373939514,-390
860,-1495,-1824.9086149674044,99,4051.298478603363,-390
861,-2380,-1880.4177534706641,99,4056.3281495571136,-390
862,-3190,-2011.3759781235979,99,4060.8395466804504,-390
863,-1460,-1956.2383803112382,99,4065.126720428467,-390
864,-1570,-1917.6145422801144,99,4070.2165195941925,-390
865,-1640,-1889.853088052103,99,4075.4631311893463,-390
866,-1845,-1885.3677792468927,99,4080.2042560577393,-390
867,-3140,-2010.8310013222035,99,4084.710301876068,-390
868,-1710,-1980.7479011899832,99,4088.9176964759827,-390
869,-1195,-1902.173111070985,99,4094.1854004859924,-390
870,-1830,-1894.9557999638864,99,4098.6394917964935,-390
871,-1980,-1903.4602199674978,99,4103.124068498611,-390
872,-3335,-2046.6141979707481,99,4107.975330352783,-390
873,-2130,-2054.9527781736733,99,4112.525792360306,-390
874,-1910,-2040.4575003563061,99,4116.714967250824,-390
875,-1845,-2020.9117503206755,99,4121.109318733215,-390
876,-1915,-2010.320575288608,99,4125.6576018333435,-390
877,-2030,-2012.2885177597473,99,4130.78346157074,-390
878,-1155,-1926.5596659837727,99,4135.335414409637,-390
879,-1890,-1922.9036993853954,99,4140.4619998931885,-390
880,-1895,-1920.113329446856,99,4145.350880146027,-390
881,-1805,-1908.6019965021703,99,4150.8368854522705,-390
882,-2430,-1960.7417968519533,99,4155.464769363403,-390
883,-1665,-1931.167617166758,99,4159.920209407806,-390
884,-3315,-2069.550855450082,99,4164.212215662003,-390
885,-2395,-2102.095769905074,99,4168.861520767212,-390
886,-1170,-2008.8861929145667,99,4173.876554012299,-390
887,-2125,-2020.49757362311,99,4177.825737953186,-390
888,-2010,-2019.447816260799,99,4182.454965829849,-390
889,-3540,-2171.5030346347194,99,4187.440890312195,-390
890,-1805,-2134.852731171248,99,4191.922382116318,-390
891,-1745,-2095.867458054123,99,4196.239376306534,-390
892,-1585,-2044.7807122487106,99,4201.265384912491,-390
893,-1065,-1946.8026410238397,99,4205.775753736496,-390
894,-2505,-2002.6223769214557,99,4211.427537441254,-390
895,-895,-1891.86013922931,99,4216.225036859512,-390
896,-1925,-1895.1741253063792,99,4220.681454181671,-390
897,-1755,-1881.1567127757414,99,4225.103307008743,-390
898,-3065,-1999.5410414981673,99,4230.0566482543945,-390
899,-1085,-1908.0869373483506,99,4234.238888978958,-390
900,-2205,-1937.7782436135155,99,4239.683628559113,-390
901,-2660,-2010.000419252164,99,4244.507912397385,-390
902,-2755,-2084.5003773269473,99,4249.430786848068,-390
903,-1920,-2068.0503395942524,99,4254.4099888801575,-390
904,-2775,-2138.745305634827,99,4259.223039865494,-390
905,-2745,-2199.3707750713447,99,4264.2452738285065,-390
906,-2165,-2195.93369756421,99,4268.965311288834,-390
907,-1635,-2139.840327807789,99,4273.9120972156525,-390
908,-2615,-2187.35629502701,99,4278.173808336258,-390
909,-1480,-2116.6206655243095,99,4282.556717157364,-390
910,-1855,-2090.458598971879,99,4287.827442646027,-390
911,-1635,-2044.912739074691,99,4293.425577402115,-390
912,-2220,-2062.421465167222,99,4298.321489334106,-390
913,-1445,-2000.6793186504997,99,4303.45277929306,-390
914,-1740,-1974.6113867854497,99,4308.787309169769,-390
915,-1200,-1897.1502481069047,99,4313.370719432831,-390
916,-1770,-1884.4352232962142,99,4317.503628492355,-390
917,-2100,-1905.9917009665928,99,4322.367187023163,-390
918,-3075,-2022.8925308699336,99,4327.047100543976,-390
919,-2450,-2065.6032777829405,99,4331.264053821564,-390
920,-1730,-2032.0429500046464,99,4336.33119392395,-390
921,-860,-1914.8386550041819,99,4340.712410211563,-390
922,-2515,-1974.8547895037636,99,4345.231608867645,-390
923,-1885,-1965.8693105533873,99,4349.997099161148,-390
924,-2440,-2013.2823794980486,99,4354.5995762348175,-390
925,-2400,-2051.9541415482436,99,4359.811175823212,-390
926,-2305,-2077.2587273934196,99,4364.240253210068,-390
927,-2045,-2074.0328546540777,99,4369.236220121384,-390
928,-690,-1935.62956918867,99,4374.516394853592,-390
929,-1420,-1884.066612269803,99,4379.636192083359,-390
930,-2000,-1895.6599510428227,99,4385.079498052597,-390
931,-3395,-2045.5939559385406,99,4389.154410600662,-390
932,-2505,-2091.5345603446867,99,4393.458231449127,-390
933,-1955,-2077.881104310218,99,4397.46483540535,-390
934,-1305,-2000.592993879196,99,4402.654441833496,-390
935,-1870,-1987.5336944912765,99,4407.240971326828,-390
936,-1070,-1895.780325042149,99,4411.9885375499725,-390
937,-1800,-1886.202292537934,99,4417.102836370468,-390
938,-1005,-1798.0820632841405,99,4421.999670267105,-390
939,-1500,-1768.2738569557266,99,4426.237400770187,-390
940,-1055,-1696.9464712601539,99,4430.527681350708,-390
941,-1775,-1704.7518241341386,99,4435.537118434906,-390
942,-1830,-1717.2766417207247,99,4439.6595549583435,-390
943,-2045,-1750.0489775486521,99,4444.475488424301,-390
944,-1155,-1690.544079793787,99,4449.529552459717,-390
945,-1865,-1707.9896718144082,99,4454.170001029968,-390
946,-1255,-1662.6907046329675,99,4458.479350328445,-390
947,-2430,-1739.4216341696708,99,4463.590960264206,-390
948,-2660,-1831.4794707527037,99,4468.102630853653,-390
949,-1835,-1831.8315236774333,99,4472.697371482849,-390
950,-3240,-1972.64837130969,99,4477.286515235901,-390
951,-2020,-1977.383534178721,99,4481.68971824646,-390
952,-2810,-2060.645180760849,99,4486.965637207031,-390
953,-2620,-2116.5806626847643,99,4491.86646938324,-390
954,-3490,-2253.922596416288,99,4496.342663049698,-390
955,-970,-2125.530336774659,99,4500.936308145523,-390
