iteration,episode_reward,episode_length,elapsed_time,best_reward
161,-1810,99,609.1824219226837,-570
162,-745,99,613.3143835067749,-570
163,-2085,99,617.3079867362976,-570
164,-2195,99,620.4529688358307,-570
165,-1465,99,624.3425970077515,-570
166,-1820,99,628.4327065944672,-570
167,-1455,99,632.8141417503357,-570
168,-1360,99,636.0078437328339,-570
169,-1070,99,640.1340491771698,-570
170,-3210,99,644.2132477760315,-570
171,-2540,99,647.52778840065,-570
172,-2375,99,651.4967918395996,-570
173,-2265,99,654.827229976654,-570
174,-2345,99,658.8742661476135,-570
175,-1130,99,663.5340795516968,-570
176,-3070,99,667.4170000553131,-570
177,-3220,99,671.7349503040314,-570
178,-2300,99,675.0307626724243,-570
179,-3255,99,678.4880449771881,-570
180,-2145,99,681.8725965023041,-570
181,-1600,99,686.1094722747803,-570
182,-2245,99,689.8266913890839,-570
183,-2965,99,693.4425189495087,-570
184,-2045,99,696.868350982666,-570
185,-1540,99,699.7447626590729,-570
186,-2995,99,702.7137222290039,-570
187,-2535,99,706.0523781776428,-570
188,-1065,99,709.657084941864,-570
189,-2450,99,713.8580665588379,-570
190,-3475,99,718.1231436729431,-570
191,-1500,99,721.9075372219086,-570
192,-1845,99,725.931839466095,-570
193,-1745,99,730.399213552475,-570
194,-1145,99,733.9139785766602,-570
195,-1420,99,737.169757604599,-570
196,-2090,99,740.2235224246979,-570
197,-2555,99,745.1869826316833,-570
198,-2865,99,748.9860863685608,-570
199,-1910,99,752.881445646286,-570
200,-2320,99,757.0610699653625,-570
201,-1090,99,760.8553664684296,-570
202,-2440,99,764.0485713481903,-570
203,-1505,99,767.8291277885437,-570
204,-2580,99,771.021374464035,-570
205,-1855,99,775.027416229248,-570
206,-1425,99,779.0223321914673,-570
207,-2585,99,783.2333879470825,-570
208,-1500,99,786.4988691806793,-570
209,-2350,99,790.1194679737091,-570
210,-2475,99,793.4028160572052,-570
211,-2885,99,796.9296329021454,-570
212,-1955,99,800.3454892635345,-570
213,-2205,99,803.5066204071045,-570
214,-2740,99,806.9260771274567,-570
215,-3925,99,811.5075523853302,-570
216,-3620,99,815.4354224205017,-570
217,-1580,99,819.2085783481598,-570
218,-1730,99,823.3710389137268,-570
219,-3310,99,827.2951681613922,-570
220,-1055,99,830.9144792556763,-570
221,-3850,99,834.7317745685577,-570
222,-2310,99,838.6610479354858,-570
223,-1835,99,842.0371577739716,-570
224,-1530,99,846.3582344055176,-570
225,-2595,99,850.1475067138672,-570
226,-2475,99,853.9742653369904,-570
227,-1320,99,857.5470886230469,-570
228,-1030,99,860.8985238075256,-570
229,-1360,99,865.4352667331696,-570
230,-1300,99,869.3171739578247,-570
231,-1660,99,872.5617227554321,-570
232,-1750,99,876.2712817192078,-570
233,-1510,99,879.4856474399567,-570
234,-1120,99,882.606320142746,-570
235,-1750,99,885.7399454116821,-570
236,-2545,99,889.3148257732391,-570
237,-1755,99,893.7041249275208,-570
238,-2005,99,897.3575727939606,-570
239,-1785,99,901.4151871204376,-570
240,-3655,99,905.2658269405365,-570
241,-1725,99,909.1422212123871,-570
242,-1155,99,913.574188709259,-570
243,-2405,99,917.906569480896,-570
244,-1460,99,921.8846900463104,-570
245,-1755,99,926.2907817363739,-570
246,-1665,99,929.9578499794006,-570
247,-2050,99,933.4256765842438,-570
248,-2375,99,937.8033595085144,-570
249,-4440,99,942.574095249176,-570
250,-2715,99,946.6651389598846,-570
251,-2250,99,949.9367523193359,-570
252,-1710,99,954.4630100727081,-570
253,-1990,99,958.058895111084,-570
254,-3555,99,962.4450597763062,-570
255,-2590,99,966.9101974964142,-570
256,-2865,99,970.8614802360535,-570
257,-2210,99,974.1752865314484,-570
258,-2285,99,978.1380960941315,-570
259,-2980,99,981.7144632339478,-570
260,-3565,99,985.2737493515015,-570
261,-2040,99,988.8195369243622,-570
262,-2065,99,992.4805021286011,-570
263,-1740,99,995.8651492595673,-570
264,-2405,99,999.3366992473602,-570
265,-2480,99,1002.6548659801483,-570
266,-2990,99,1006.1635458469391,-570
267,-1685,99,1009.8741083145142,-570
268,-2540,99,1013.3334667682648,-570
269,-2445,99,1017.82705950737,-570
270,-2900,99,1021.6074295043945,-570
271,-1925,99,1024.7611317634583,-570
272,-2380,99,1028.4296791553497,-570
273,-3465,99,1032.3766248226166,-570
274,-1205,99,1036.0144011974335,-570
275,-935,99,1039.373006105423,-570
276,-1980,99,1043.2208452224731,-570
277,-1330,99,1046.6428637504578,-570
278,-1715,99,1050.6743776798248,-570
279,-1360,99,1054.4306244850159,-570
280,-2045,99,1057.7364978790283,-570
281,-1885,99,1061.4138700962067,-570
282,-1470,99,1065.3472142219543,-570
283,-2515,99,1069.35626745224,-570
284,-1075,99,1073.5569038391113,-570
285,-1790,99,1077.2744872570038,-570
286,-1080,99,1081.2844653129578,-570
287,-1750,99,1084.5328879356384,-570
288,-1170,99,1088.3149690628052,-570
289,-1495,99,1091.815923690796,-570
290,-1420,99,1095.8585214614868,-570
291,-2105,99,1100.0052530765533,-570
292,-1800,99,1103.918138742447,-570
293,-2595,99,1107.9371373653412,-570
294,-1860,99,1111.235375404358,-570
295,-2295,99,1114.5965790748596,-570
296,-2380,99,1118.194830417633,-570
297,-2215,99,1121.8583483695984,-570
298,-3660,99,1125.8055517673492,-570
299,-2325,99,1129.9590833187103,-570
300,-1760,99,1133.73317527771,-570
301,-1890,99,1137.238865852356,-570
302,-2225,99,1140.4498419761658,-570
303,-2310,99,1144.3123965263367,-570
304,-1630,99,1147.7854969501495,-570
305,-2275,99,1151.699137687683,-570
306,-1765,99,1155.8623037338257,-570
307,-2470,99,1160.3263430595398,-570
308,-1140,99,1164.0641522407532,-570
309,-1355,99,1168.0666303634644,-570
310,-1500,99,1172.0687260627747,-570
311,-1980,99,1175.5561354160309,-570
312,-2555,99,1191.5544412136078,-570
313,-1075,99,1194.8762493133545,-570
314,-1540,99,1198.5680949687958,-570
315,-2225,99,1202.6545269489288,-570
316,-1870,99,1205.984266757965,-570
317,-3490,99,1210.7832984924316,-570
318,-2595,99,1214.7058095932007,-570
319,-825,99,1218.2163832187653,-570
320,-2140,99,1222.127403974533,-570
321,-2730,99,1225.8821551799774,-570
322,-790,99,1229.9407291412354,-570
323,-1295,99,1233.2819049358368,-570
324,-1900,99,1236.4616231918335,-570
325,-2815,99,1240.1343648433685,-570
326,-2380,99,1243.878907442093,-570
327,-2495,99,1248.2248363494873,-570
328,-3605,99,1251.9284965991974,-570
329,-2365,99,1256.1319081783295,-570
330,-1865,99,1260.3519489765167,-570
331,-2385,99,1264.4992368221283,-570
332,-2465,99,1268.813978433609,-570
333,-1270,99,1272.3328142166138,-570
334,-2405,99,1275.9104821681976,-570
335,-3185,99,1280.2752602100372,-570
336,-1695,99,1284.1787357330322,-570
337,-2150,99,1287.4988486766815,-570
338,-1105,99,1291.063224554062,-570
339,-950,99,1295.1389849185944,-570
340,-2935,99,1299.1351528167725,-570
341,-2230,99,1303.0713226795197,-570
342,-2785,99,1306.9561820030212,-570
343,-2365,99,1310.9880831241608,-570
344,-1515,99,1314.370911359787,-570
345,-1680,99,1317.8404088020325,-570
346,-2030,99,1321.1891083717346,-570
347,-2240,99,1324.2966265678406,-570
348,-1165,99,1327.4781019687653,-570
349,-1865,99,1330.909910440445,-570
350,-2715,99,1334.6483933925629,-570
351,-3390,99,1339.0261731147766,-570
352,-1585,99,1341.8608751296997,-570
353,-2890,99,1345.1017127037048,-570
354,-2715,99,1349.4269943237305,-570
355,-2155,99,1352.931496143341,-570
356,-1780,99,1356.2315723896027,-570
357,-3565,99,1359.6940150260925,-570
358,-1265,99,1364.1989359855652,-570
359,-2270,99,1368.305985212326,-570
360,-1255,99,1371.9033465385437,-570
361,-1585,99,1375.5889868736267,-570
362,-1230,99,1378.191130399704,-570
363,-1960,99,1382.2905168533325,-570
364,-2095,99,1386.5950031280518,-570
365,-2010,99,1389.8897063732147,-570
366,-1940,99,1393.6869187355042,-570
367,-2820,99,1397.6173367500305,-570
368,-1255,99,1400.839514017105,-570
369,-1625,99,1404.2159113883972,-570
370,-2330,99,1408.2717967033386,-570
371,-2885,99,1412.4545118808746,-570
372,-2530,99,1416.3152735233307,-570
373,-2695,99,1420.39159989357,-570
374,-2695,99,1424.237515926361,-570
375,-980,99,1428.1131093502045,-570
376,-1620,99,1431.493332862854,-570
377,-1670,99,1435.0053973197937,-570
378,-2260,99,1439.392190694809,-570
379,-1990,99,1443.385015964508,-570
380,-1305,99,1446.8716077804565,-570
381,-2885,99,1450.836606502533,-570
382,-1170,99,1454.5576841831207,-570
383,-1750,99,1458.2326333522797,-570
384,-2000,99,1461.0598998069763,-570
385,-930,99,1465.0604090690613,-570
386,-745,99,1468.8847975730896,-570
387,-2720,99,1473.2406299114227,-570
388,-2855,99,1477.2146666049957,-570
389,-1725,99,1480.6087591648102,-570
390,-895,99,1484.402640581131,-570
391,-3000,99,1487.8612697124481,-570
392,-1615,99,1491.1857056617737,-570
393,-2075,99,1495.0940024852753,-570
394,-2520,99,1498.9905383586884,-570
395,-1865,99,1502.6380310058594,-570
396,-3050,99,1506.9277918338776,-570
397,-2155,99,1510.353042125702,-570
398,-2240,99,1514.1600015163422,-570
399,-2910,99,1517.4374816417694,-570
400,-3045,99,1521.0828528404236,-570
401,-1265,99,1525.00363779068,-570
402,-1505,99,1528.4435169696808,-570
403,-1510,99,1531.8477923870087,-570
404,-1230,99,1535.2355072498322,-570
405,-1360,99,1538.7587294578552,-570
406,-2465,99,1542.5739498138428,-570
407,-1785,99,1546.535157442093,-570
408,-1865,99,1550.0527465343475,-570
409,-2670,99,1553.819382429123,-570
410,-2700,99,1557.374361038208,-570
411,-1825,99,1560.845847606659,-570
412,-755,99,1564.1144258975983,-570
413,-630,99,1567.5112311840057,-570
414,-2485,99,1570.9426045417786,-570
415,-1595,99,1575.180035352707,-570
416,-2115,99,1579.0147149562836,-570
417,-1790,99,1583.1406135559082,-570
418,-1250,99,1586.1486144065857,-570
419,-1870,99,1590.0333497524261,-570
420,-2300,99,1593.77898311615,-570
421,-1350,99,1597.7278187274933,-570
422,-1585,99,1601.437467098236,-570
423,-1795,99,1604.904705286026,-570
424,-965,99,1608.3937981128693,-570
425,-1465,99,1612.1209173202515,-570
426,-1410,99,1615.947193622589,-570
427,-1500,99,1619.677247285843,-570
428,-2415,99,1623.7174034118652,-570
429,-3755,99,1627.8986201286316,-570
430,-2565,99,1631.4412758350372,-570
431,-2140,99,1634.8387305736542,-570
432,-1945,99,1638.7501723766327,-570
433,-3635,99,1643.06325674057,-570
434,-2390,99,1647.0309195518494,-570
435,-2090,99,1650.1056170463562,-570
436,-2745,99,1654.0255777835846,-570
437,-3545,99,1658.1024703979492,-570
438,-1850,99,1662.107206106186,-570
439,-2900,99,1665.8790063858032,-570
440,-4990,99,1670.8060765266418,-570
441,-1995,99,1674.7687542438507,-570
442,-1015,99,1678.0652492046356,-570
443,-685,99,1682.2923910617828,-570
444,-3160,99,1687.068175792694,-570
445,-2490,99,1691.4594676494598,-570
446,-1965,99,1695.0450410842896,-570
447,-2705,99,1698.6311340332031,-570
448,-2795,99,1702.833503961563,-570
449,-2930,99,1706.3010036945343,-570
450,-1285,99,1709.593627691269,-570
451,-1555,99,1713.4645700454712,-570
452,-2220,99,1717.5080134868622,-570
453,-1455,99,1721.2314598560333,-570
454,-1470,99,1724.6709525585175,-570
455,-2370,99,1728.827080488205,-570
456,-1365,99,1732.406443119049,-570
457,-1620,99,1735.9318852424622,-570
458,-3075,99,1740.0406970977783,-570
459,-1935,99,1743.1396839618683,-570
460,-3115,99,1746.9428408145905,-570
461,-1535,99,1751.7571983337402,-570
462,-3530,99,1756.3548603057861,-570
463,-2355,99,1760.6962547302246,-570
464,-1935,99,1764.5726878643036,-570
465,-1655,99,1768.3349030017853,-570
466,-2050,99,1772.537137746811,-570
467,-2665,99,1775.5719933509827,-570
468,-1665,99,1779.771556854248,-570
469,-2815,99,1783.5683455467224,-570
470,-1985,99,1787.457363128662,-570
471,-2185,99,1791.5215013027191,-570
472,-2400,99,1795.5188262462616,-570
473,-1820,99,1799.2762928009033,-570
474,-950,99,1802.3563306331635,-570
475,-1480,99,1806.2599976062775,-570
476,-535,99,1809.670262336731,-535
477,-2105,99,1813.075522661209,-535
478,-1685,99,1816.612197637558,-535
479,-2215,99,1820.7599370479584,-535
480,-1700,99,1824.9223773479462,-535
481,-3345,99,1828.5402386188507,-535
482,-855,99,1832.4951283931732,-535
483,-1885,99,1836.281833410263,-535
484,-2280,99,1839.5699424743652,-535
485,-3710,99,1843.5842833518982,-535
486,-2420,99,1847.397144317627,-535
487,-1695,99,1851.1258311271667,-535
488,-1750,99,1855.2685706615448,-535
489,-1780,99,1859.036720752716,-535
490,-1640,99,1863.1112020015717,-535
491,-3170,99,1867.2601952552795,-535
492,-3410,99,1871.1623661518097,-535
493,-970,99,1875.3390777111053,-535
494,-1090,99,1879.0632920265198,-535
495,-1840,99,1883.2221112251282,-535
496,-3155,99,1887.0248861312866,-535
497,-2030,99,1890.690000295639,-535
498,-2370,99,1894.9740688800812,-535
499,-1630,99,1898.7898347377777,-535
500,-1190,99,1902.2801487445831,-535
501,-1875,99,1906.4486908912659,-535
502,-1735,99,1910.6501989364624,-535
503,-2155,99,1914.554336309433,-535
504,-1230,99,1917.9314458370209,-535
505,-2445,99,1921.8483262062073,-535
506,-2590,99,1925.5252635478973,-535
507,-2570,99,1928.9164292812347,-535
508,-1855,99,1932.6458714008331,-535
509,-1295,99,1935.8202240467072,-535
510,-1855,99,1939.3424167633057,-535
511,-3085,99,1942.97980427742,-535
512,-1300,99,1946.3109753131866,-535
513,-1345,99,1950.1743388175964,-535
514,-1525,99,1953.4135041236877,-535
515,-2510,99,1957.0593464374542,-535
516,-2090,99,1961.017192363739,-535
517,-920,99,1965.2987847328186,-535
518,-1905,99,1968.7396054267883,-535
519,-1665,99,1972.8792226314545,-535
520,-2010,99,1976.7456800937653,-535
521,-1545,99,1980.6245050430298,-535
522,-2125,99,1984.3436374664307,-535
523,-435,99,1987.7921113967896,-435
524,-1390,99,1991.7006895542145,-435
525,-1565,99,1995.1374726295471,-435
526,-2400,99,1998.6821851730347,-435
527,-1600,99,2002.5493004322052,-435
528,-2235,99,2005.6624026298523,-435
529,-2275,99,2009.1701517105103,-435
530,-1310,99,2012.8211646080017,-435
531,-1355,99,2016.14288687706,-435
532,-1395,99,2020.6638023853302,-435
533,-1225,99,2024.2434649467468,-435
534,-2270,99,2028.1988146305084,-435
535,-645,99,2032.1966083049774,-435
536,-2420,99,2036.086210489273,-435
537,-1530,99,2040.1602320671082,-435
538,-945,99,2043.9064645767212,-435
539,-1875,99,2047.9538280963898,-435
540,-1490,99,2052.0343775749207,-435
541,-2280,99,2056.5517840385437,-435
542,-1870,99,2060.9931993484497,-435
543,-2130,99,2065.076278924942,-435
544,-1105,99,2068.1823155879974,-435
545,-1070,99,2071.540468454361,-435
546,-1425,99,2075.7492592334747,-435
547,-1425,99,2079.991945743561,-435
548,-1820,99,2083.386432647705,-435
549,-1790,99,2086.95223236084,-435
550,-2195,99,2091.1810472011566,-435
551,-2095,99,2095.4501938819885,-435
552,-2125,99,2099.783224582672,-435
553,-3215,99,2103.8916034698486,-435
554,-1690,99,2108.1697940826416,-435
555,-1980,99,2111.460706472397,-435
556,-1800,99,2115.7028152942657,-435
557,-1930,99,2119.1171951293945,-435
558,-1365,99,2122.4424209594727,-435
559,-1235,99,2125.8728613853455,-435
560,-1795,99,2128.96271443367,-435
561,-1670,99,2132.8078134059906,-435
562,-1060,99,2137.187037229538,-435
563,-2880,99,2140.6690640449524,-435
564,-1665,99,2144.604078054428,-435
565,-1700,99,2148.6101541519165,-435
566,-1655,99,2152.1634781360626,-435
567,-4525,99,2156.2278525829315,-435
568,-2280,99,2160.2626287937164,-435
569,-1805,99,2163.783284664154,-435
570,-1400,99,2167.0219583511353,-435
571,-1735,99,2171.0150384902954,-435
572,-2225,99,2175.246925830841,-435
573,-2460,99,2179.1243150234222,-435
574,-2170,99,2182.4462490081787,-435
575,-1580,99,2185.9898438453674,-435
576,-1195,99,2189.6453251838684,-435
577,-1680,99,2193.3541502952576,-435
578,-3860,99,2197.040127515793,-435
579,-1330,99,2200.310967206955,-435
580,-2880,99,2204.482742547989,-435
581,-3015,99,2208.4109601974487,-435
582,-2420,99,2212.9171373844147,-435
583,-1565,99,2216.765280723572,-435
584,-1960,99,2221.2660994529724,-435
585,-1160,99,2224.613183736801,-435
586,-1515,99,2227.6524131298065,-435
587,-1510,99,2231.596987724304,-435
588,-1445,99,2234.787536382675,-435
589,-2285,99,2238.575427532196,-435
590,-2680,99,2241.7733356952667,-435
591,-1465,99,2245.209251642227,-435
592,-1235,99,2249.2093513011932,-435
593,-1390,99,2253.182971715927,-435
594,-1675,99,2257.49556517601,-435
595,-1520,99,2260.7676038742065,-435
596,-2630,99,2265.374864578247,-435
597,-1610,99,2269.2880771160126,-435
598,-3055,99,2273.435796022415,-435
599,-1510,99,2277.2335484027863,-435
600,-2160,99,2281.276196718216,-435
601,-3050,99,2285.220515012741,-435
602,-2735,99,2288.7600038051605,-435
603,-3430,99,2293.445962905884,-435
604,-2200,99,2297.2691946029663,-435
605,-1810,99,2300.5958712100983,-435
606,-2930,99,2304.654953479767,-435
607,-1795,99,2307.896878004074,-435
608,-1410,99,2312.3180963993073,-435
609,-1690,99,2315.419126033783,-435
610,-2425,99,2318.8550956249237,-435
611,-1530,99,2323.542328596115,-435
612,-800,99,2327.8255758285522,-435
613,-1705,99,2331.568468093872,-435
614,-2880,99,2335.096712589264,-435
615,-1995,99,2339.173928499222,-435
616,-2185,99,2342.213801383972,-435
617,-2055,99,2345.821778535843,-435
618,-1795,99,2349.6734640598297,-435
619,-1675,99,2353.1483228206635,-435
620,-1965,99,2356.671089887619,-435
621,-1065,99,2359.87305188179,-435
622,-2030,99,2363.286598443985,-435
623,-2015,99,2366.6470789909363,-435
624,-2740,99,2370.4958403110504,-435
625,-3030,99,2374.4930291175842,-435
626,-910,99,2378.0295119285583,-435
627,-2550,99,2381.765016555786,-435
628,-890,99,2385.4442331790924,-435
629,-2170,99,2388.9949855804443,-435
630,-885,99,2392.62845993042,-435
631,-1945,99,2395.892234802246,-435
632,-2195,99,2399.8801169395447,-435
633,-1505,99,2404.3021874427795,-435
634,-995,99,2408.1062195301056,-435
635,-1850,99,2412.1187319755554,-435
636,-2400,99,2415.373638868332,-435
637,-2350,99,2419.2925102710724,-435
638,-1395,99,2422.663392305374,-435
639,-2615,99,2426.7681028842926,-435
640,-3385,99,2430.5559797286987,-435
641,-1560,99,2433.7761998176575,-435
642,-1225,99,2436.791684627533,-435
643,-3255,99,2440.991710424423,-435
644,-805,99,2445.3581438064575,-435
645,-775,99,2449.1652426719666,-435
646,-1355,99,2453.4507386684418,-435
647,-845,99,2456.6576447486877,-435
648,-2270,99,2459.9184007644653,-435
649,-2575,99,2463.6989200115204,-435
650,-1920,99,2467.562744617462,-435
651,-1260,99,2470.5971307754517,-435
652,-2025,99,2473.8345971107483,-435
653,-1710,99,2477.246435880661,-435
654,-1865,99,2481.237279653549,-435
655,-1705,99,2484.8519773483276,-435
656,-1020,99,2489.021753549576,-435
657,-1970,99,2492.9232664108276,-435
658,-1265,99,2496.6085567474365,-435
659,-1540,99,2500.0011179447174,-435
660,-1560,99,2503.7450194358826,-435
661,-1930,99,2507.332284927368,-435
662,-2140,99,2511.2000799179077,-435
663,-2310,99,2515.2839555740356,-435
664,-2115,99,2519.83988571167,-435
665,-1160,99,2523.7286882400513,-435
666,-1440,99,2528.0077464580536,-435
667,-1425,99,2531.259405851364,-435
668,-2355,99,2535.184472799301,-435
669,-3335,99,2539.071074485779,-435
670,-1240,99,2542.9395027160645,-435
671,-1920,99,2546.463004589081,-435
672,-1580,99,2550.3453373908997,-435
673,-1155,99,2554.264614343643,-435
674,-2450,99,2558.245866537094,-435
675,-2755,99,2562.7281284332275,-435
676,-1320,99,2565.9866263866425,-435
677,-1595,99,2569.685089826584,-435
678,-1690,99,2572.812316417694,-435
679,-1130,99,2576.781461954117,-435
680,-1480,99,2580.3460705280304,-435
681,-1175,99,2584.836251974106,-435
682,-1210,99,2588.3387579917908,-435
683,-1635,99,2592.5838050842285,-435
684,-2225,99,2596.530606031418,-435
685,-1075,99,2600.115024328232,-435
686,-2685,99,2603.463157892227,-435
687,-1290,99,2607.040495157242,-435
688,-1160,99,2611.3809328079224,-435
689,-2085,99,2614.8973054885864,-435
690,-2155,99,2618.915623664856,-435
691,-1485,99,2622.4930860996246,-435
692,-1600,99,2626.337180376053,-435
693,-1220,99,2630.193508863449,-435
694,-3380,99,2634.299537420273,-435
695,-3150,99,2638.1755747795105,-435
696,-2080,99,2641.991629600525,-435
697,-2285,99,2646.176211833954,-435
698,-2265,99,2650.2297999858856,-435
699,-1180,99,2653.891057729721,-435
700,-2250,99,2657.603987932205,-435
701,-2600,99,2662.0356261730194,-435
702,-2420,99,2665.8475720882416,-435
703,-2575,99,2669.7910284996033,-435
704,-2480,99,2674.112812757492,-435
705,-1960,99,2677.5309081077576,-435
706,-1215,99,2680.7376368045807,-435
707,-2000,99,2684.6330046653748,-435
708,-2590,99,2688.2211468219757,-435
709,-1520,99,2691.8780784606934,-435
710,-1930,99,2695.6118261814117,-435
711,-1855,99,2698.8715493679047,-435
712,-2120,99,2702.8169016838074,-435
713,-960,99,2706.2482311725616,-435
714,-1235,99,2709.6679651737213,-435
715,-1930,99,2713.7289843559265,-435
716,-1220,99,2717.941269636154,-435
717,-2600,99,2722.3718819618225,-435
718,-2800,99,2726.5602378845215,-435
719,-1605,99,2730.4722237586975,-435
