iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
81,-595.25,-125.0,-2035.0,99.0,0,0,0,0,4055.7500207424164,-528.9
82,-600.45,-125.0,-2035.0,99.0,0,0,0,0,4100.62328004837,-528.9
83,-605.15,-125.0,-2035.0,99.0,0,0,0,0,4149.375524520874,-528.9
84,-606.1,-135.0,-2035.0,99.0,0,0,0,0,4197.836547374725,-528.9
85,-583.2,-145.0,-2035.0,99.0,0,0,0,0,4245.677131175995,-528.9
86,-583.4,-145.0,-1695.0,99.0,0,0,0,0,4293.575642108917,-528.9
87,-571.25,-145.0,-1630.0,99.0,0,0,0,0,4342.237929344177,-528.9
88,-606.2,-170.0,-1630.0,99.0,0,0,0,0,4391.07106423378,-528.9
89,-620.8,-160.0,-1630.0,99.0,0,0,0,0,4440.021939277649,-528.9
90,-624.05,-160.0,-1630.0,99.0,0,0,0,0,4487.296403646469,-528.9
91,-622.4,-135.0,-1535.0,99.0,0,0,0,0,4534.654152393341,-528.9
92,-595.45,-135.0,-1535.0,99.0,0,0,0,0,4582.601964473724,-528.9
93,-564.6,-125.0,-1515.0,99.0,0,0,0,0,4629.485583782196,-528.9
94,-573.75,-125.0,-2420.0,99.0,0,0,0,0,4680.5855984687805,-528.9
95,-583.4,-125.0,-2420.0,99.0,0,0,0,0,4730.655949831009,-528.9
96,-600.6,-125.0,-2420.0,99.0,0,0,0,0,4778.467951059341,-528.9
97,-608.55,-125.0,-2420.0,99.0,0,0,0,0,4824.9175889492035,-528.9
98,-608.05,-180.0,-2420.0,99.0,0,0,0,0,4873.334455013275,-528.9
99,-569.55,-165.0,-1730.0,99.0,0,0,0,0,4924.308628082275,-528.9
100,-586.05,-165.0,-1545.0,99.0,0,0,0,0,4972.617355823517,-528.9
101,-562.45,-165.0,-1545.0,99.0,0,0,0,0,5023.594690322876,-528.9
102,-579.95,-165.0,-1545.0,99.0,0,0,0,0,5071.792901992798,-528.9
103,-623.35,-165.0,-1680.0,99.0,0,0,0,0,5121.434817314148,-528.9
104,-625.75,-165.0,-1680.0,99.0,0,0,0,0,5172.060575246811,-528.9
105,-610.55,-165.0,-1680.0,99.0,0,0,0,0,5221.757740974426,-528.9
106,-585.45,-155.0,-1680.0,99.0,0,0,0,0,5272.954262018204,-528.9
107,-570.1,-155.0,-1680.0,99.0,0,0,0,0,5322.9154942035675,-528.9
108,-545.5,-155.0,-1615.0,99.0,0,0,0,0,5372.445412874222,-528.9
109,-537.75,-155.0,-1615.0,99.0,0,0,0,0,5420.959805727005,-528.9
110,-537.95,-150.0,-1620.0,99.0,0,0,0,0,5467.721024990082,-528.9
111,-561.5,-150.0,-1620.0,99.0,0,0,0,0,5515.306006908417,-528.9
112,-533.9,-150.0,-1620.0,99.0,0,0,0,0,5560.092989683151,-528.9
113,-535.45,-145.0,-1620.0,99.0,0,0,0,0,5607.507994890213,-528.9
114,-553.0,-145.0,-1620.0,99.0,0,0,0,0,5654.5377202034,-528.9
115,-554.65,-145.0,-1485.0,99.0,0,0,0,0,5703.846449136734,-528.9
116,-538.3,-110.0,-1485.0,99.0,0,0,0,0,5755.4945414066315,-528.9
117,-538.2,-110.0,-1485.0,99.0,0,0,0,0,5801.286422967911,-528.9
118,-521.0,-110.0,-1310.0,99.0,0,0,0,0,5859.186643838882,-521.0
119,-502.4,-75.0,-1675.0,99.0,0,0,0,0,5907.848739147186,-502.4
120,-504.7,-75.0,-1675.0,99.0,0,0,0,0,5958.7995409965515,-502.4
121,-552.45,-75.0,-1725.0,99.0,0,0,0,0,6010.409625053406,-502.4
122,-574.35,-75.0,-1725.0,99.0,0,0,0,0,6058.999112129211,-502.4
123,-586.2,-75.0,-1725.0,99.0,0,0,0,0,6110.600141525269,-502.4
124,-580.4,-125.0,-1725.0,99.0,0,0,0,0,6162.010203838348,-502.4
125,-565.15,-125.0,-1725.0,99.0,0,0,0,0,6212.586923837662,-502.4
126,-523.45,-125.0,-1575.0,99.0,0,0,0,0,6259.594994306564,-502.4
127,-502.95,-90.0,-1575.0,99.0,0,0,0,0,6309.961825847626,-502.4
128,-489.1,-90.0,-1225.0,99.0,0,0,0,0,6362.309430360794,-489.1
129,-525.7,-90.0,-1225.0,99.0,0,0,0,0,6410.05694103241,-489.1
130,-515.1,-90.0,-1240.0,99.0,0,0,0,0,6459.8965492248535,-489.1
131,-515.0,-90.0,-1240.0,99.0,0,0,0,0,6508.3748688697815,-489.1
132,-506.6,-95.0,-1270.0,99.0,0,0,0,0,6556.104412555695,-489.1
133,-533.8,-95.0,-1590.0,99.0,0,0,0,0,6606.040169239044,-489.1
134,-547.5,-95.0,-1930.0,99.0,0,0,0,0,6654.992719650269,-489.1
135,-566.35,-155.0,-1930.0,99.0,0,0,0,0,6702.234875679016,-489.1
136,-587.75,-125.0,-1930.0,99.0,0,0,0,0,6750.566887617111,-489.1
137,-639.2,-120.0,-1930.0,99.0,0,0,0,0,6798.032715082169,-489.1
138,-625.4,-120.0,-1930.0,99.0,0,0,0,0,6845.967592000961,-489.1
139,-601.5,-120.0,-1835.0,99.0,0,0,0,0,6897.167379140854,-489.1
140,-610.6,-120.0,-1540.0,99.0,0,0,0,0,6946.5307013988495,-489.1
141,-598.3,-120.0,-1540.0,99.0,0,0,0,0,6995.684191942215,-489.1
142,-592.9,-160.0,-1995.0,99.0,0,0,0,0,7046.4006996154785,-489.1
143,-594.3,-125.0,-1995.0,99.0,0,0,0,0,7096.031887292862,-489.1
144,-656.7,-125.0,-1995.0,99.0,0,0,0,0,7147.437969684601,-489.1
145,-630.25,-125.0,-1995.0,99.0,0,0,0,0,7194.940847158432,-489.1
146,-660.15,-125.0,-1995.0,99.0,0,0,0,0,7245.635632753372,-489.1
147,-629.45,-120.0,-1730.0,99.0,0,0,0,0,7293.760756254196,-489.1
148,-626.25,-120.0,-1730.0,99.0,0,0,0,0,7343.870511054993,-489.1
149,-579.4,-120.0,-1725.0,99.0,0,0,0,0,7395.732229948044,-489.1
150,-603.9,-120.0,-1995.0,99.0,0,0,0,0,7451.143730163574,-489.1
151,-574.95,-120.0,-1995.0,99.0,0,0,0,0,7500.446881771088,-489.1
152,-621.65,-75.0,-2400.0,99.0,0,0,0,0,7549.180475234985,-489.1
153,-609.0,-75.0,-2400.0,99.0,0,0,0,0,7598.412581920624,-489.1
154,-619.65,-75.0,-2400.0,99.0,0,0,0,0,7648.132726192474,-489.1
155,-605.2,-75.0,-2400.0,99.0,0,0,0,0,7696.238599538803,-489.1
156,-603.6,-75.0,-2400.0,99.0,0,0,0,0,7744.23117351532,-489.1
157,-597.05,-120.0,-1685.0,99.0,0,0,0,0,7792.861936330795,-489.1
158,-624.5,-120.0,-1685.0,99.0,0,0,0,0,7843.010027885437,-489.1
159,-604.3,-120.0,-1640.0,99.0,0,0,0,0,7889.713428974152,-489.1
160,-609.7,-125.0,-1640.0,99.0,0,0,0,0,7939.028726577759,-489.1
161,-621.2,-110.0,-1640.0,99.0,0,0,0,0,7989.986200094223,-489.1
162,-598.15,-110.0,-1355.0,99.0,0,0,0,0,8039.305469512939,-489.1
163,-570.35,-110.0,-1355.0,99.0,0,0,0,0,8086.316958189011,-489.1
164,-572.3,-110.0,-1355.0,99.0,0,0,0,0,8136.268719673157,-489.1
165,-566.4,-110.0,-1380.0,99.0,0,0,0,0,8185.930163145065,-489.1
166,-564.7,-120.0,-1380.0,99.0,0,0,0,0,8238.110787630081,-489.1
167,-549.8,-115.0,-1380.0,99.0,0,0,0,0,8289.548746585846,-489.1
168,-570.2,-115.0,-1545.0,99.0,0,0,0,0,8339.539924383163,-489.1
169,-573.3,-115.0,-1545.0,99.0,0,0,0,0,8390.150015830994,-489.1
170,-556.15,-75.0,-1585.0,99.0,0,0,0,0,8441.044422626495,-489.1
171,-553.2,-75.0,-1585.0,99.0,0,0,0,0,8491.807945013046,-489.1
172,-550.9,-75.0,-1585.0,99.0,0,0,0,0,8543.401268720627,-489.1
173,-530.55,-75.0,-1585.0,99.0,0,0,0,0,8594.146184921265,-489.1
174,-511.55,-75.0,-1585.0,99.0,0,0,0,0,8645.751468896866,-489.1
175,-512.0,-110.0,-1215.0,99.0,0,0,0,0,8698.002350330353,-489.1
176,-517.9,-110.0,-1285.0,99.0,0,0,0,0,8749.151202440262,-489.1
177,-545.2,-110.0,-1390.0,99.0,0,0,0,0,8799.810532331467,-489.1
178,-554.95,-165.0,-1410.0,99.0,0,0,0,0,8851.897778749466,-489.1
179,-572.1,-165.0,-1460.0,99.0,0,0,0,0,8900.470359325409,-489.1
180,-567.35,-165.0,-1460.0,99.0,0,0,0,0,8951.41056060791,-489.1
181,-556.4,-170.0,-1460.0,99.0,0,0,0,0,9002.908252716064,-489.1
182,-548.55,-170.0,-1460.0,99.0,0,0,0,0,9054.293194293976,-489.1
183,-540.65,-170.0,-1460.0,99.0,0,0,0,0,9108.580321788788,-489.1
184,-509.15,-110.0,-1160.0,99.0,0,0,0,0,9159.58134508133,-489.1
185,-530.95,-110.0,-1260.0,99.0,0,0,0,0,9209.995860815048,-489.1
186,-533.15,-110.0,-1505.0,99.0,0,0,0,0,9261.755059719086,-489.1
187,-542.7,-110.0,-1505.0,99.0,0,0,0,0,9313.72557425499,-489.1
188,-541.15,-110.0,-1505.0,99.0,0,0,0,0,9364.074923753738,-489.1
189,-548.7,-105.0,-1505.0,99.0,0,0,0,0,9415.764356851578,-489.1
190,-547.8,-105.0,-1505.0,99.0,0,0,0,0,9467.290340423584,-489.1
191,-569.7,-105.0,-2370.0,99.0,0,0,0,0,9518.575427532196,-489.1
192,-571.95,-105.0,-2370.0,99.0,0,0,0,0,9570.997717380524,-489.1
193,-569.8,-105.0,-2370.0,99.0,0,0,0,0,9620.77168416977,-489.1
194,-566.1,-115.0,-2370.0,99.0,0,0,0,0,9670.566385269165,-489.1
195,-577.8,-115.0,-2370.0,99.0,0,0,0,0,9721.650685548782,-489.1
196,-559.95,-150.0,-1765.0,99.0,0,0,0,0,9774.190383672714,-489.1
197,-545.65,-150.0,-1765.0,99.0,0,0,0,0,9823.49203491211,-489.1
198,-562.8,-150.0,-1765.0,99.0,0,0,0,0,9874.453436613083,-489.1
199,-569.7,-85.0,-1695.0,99.0,0,0,0,0,9923.726368188858,-489.1
200,-572.15,-85.0,-1695.0,99.0,0,0,0,0,9973.484158992767,-489.1
201,-590.8,-85.0,-1645.0,99.0,0,0,0,0,10024.105153560638,-489.1
202,-598.15,-85.0,-1645.0,99.0,0,0,0,0,10074.490146398544,-489.1
203,-612.55,-85.0,-1645.0,99.0,0,0,0,0,10124.258909702301,-489.1
204,-605.2,-120.0,-1645.0,99.0,0,0,0,0,10172.765515565872,-489.1
205,-643.3,-150.0,-1335.0,99.0,0,0,0,0,10222.86371588707,-489.1
206,-622.0,-150.0,-1425.0,99.0,0,0,0,0,10274.687870979309,-489.1
207,-603.55,-120.0,-1425.0,99.0,0,0,0,0,10327.612483501434,-489.1
208,-578.6,-120.0,-1425.0,99.0,0,0,0,0,10379.930058717728,-489.1
209,-567.65,-120.0,-1425.0,99.0,0,0,0,0,10430.110637664795,-489.1
210,-529.05,-120.0,-1160.0,99.0,0,0,0,0,10481.093225717545,-489.1
211,-537.3,-120.0,-1265.0,99.0,0,0,0,0,10530.859461545944,-489.1
212,-559.6,-85.0,-1310.0,99.0,0,0,0,0,10581.050198316574,-489.1
213,-565.65,-85.0,-1310.0,99.0,0,0,0,0,10634.04623055458,-489.1
214,-599.35,-85.0,-1480.0,99.0,0,0,0,0,10683.882284641266,-489.1
215,-609.15,-85.0,-1715.0,99.0,0,0,0,0,10734.239010810852,-489.1
216,-600.6,-85.0,-1715.0,99.0,0,0,0,0,10785.871533155441,-489.1
217,-606.35,-125.0,-1800.0,99.0,0,0,0,0,10835.513763189316,-489.1
218,-589.55,-125.0,-1800.0,99.0,0,0,0,0,10887.570969581604,-489.1
219,-585.9,-125.0,-1800.0,99.0,0,0,0,0,10938.687912940979,-489.1
220,-574.7,-125.0,-1800.0,99.0,0,0,0,0,10993.467577934265,-489.1
221,-579.1,-140.0,-1800.0,99.0,0,0,0,0,11041.576228380203,-489.1
222,-562.3,-140.0,-1485.0,99.0,0,0,0,0,11095.01092505455,-489.1
223,-571.7,-140.0,-1485.0,99.0,0,0,0,0,11146.636640548706,-489.1
224,-558.3,-140.0,-1485.0,99.0,0,0,0,0,11197.275582313538,-489.1
225,-553.85,-140.0,-1285.0,99.0,0,0,0,0,11249.542053222656,-489.1
226,-562.5,-130.0,-1285.0,99.0,0,0,0,0,11300.04317331314,-489.1
227,-579.9,-130.0,-1600.0,99.0,0,0,0,0,11350.353014230728,-489.1
228,-599.6,-130.0,-1600.0,99.0,0,0,0,0,11399.844896793365,-489.1
229,-599.05,-130.0,-1600.0,99.0,0,0,0,0,11449.914550542831,-489.1
230,-598.45,-130.0,-1600.0,99.0,0,0,0,0,11500.923579216003,-489.1
231,-604.2,-150.0,-1600.0,99.0,0,0,0,0,11552.058182954788,-489.1
232,-588.4,-170.0,-1540.0,99.0,0,0,0,0,11605.592693567276,-489.1
233,-559.15,-160.0,-1540.0,99.0,0,0,0,0,11655.745317459106,-489.1
234,-541.15,-50.0,-1540.0,99.0,0,0,0,0,11706.32697725296,-489.1
235,-551.35,-50.0,-1540.0,99.0,0,0,0,0,11755.193148374557,-489.1
236,-521.0,-50.0,-1535.0,99.0,0,0,0,0,11806.9970099926,-489.1
237,-490.7,-50.0,-1420.0,99.0,0,0,0,0,11858.665984869003,-489.1
238,-522.4,-50.0,-1420.0,99.0,0,0,0,0,11910.553612232208,-489.1
239,-526.1,-85.0,-1420.0,99.0,0,0,0,0,11962.932783126831,-489.1
240,-538.2,-120.0,-1285.0,99.0,0,0,0,0,12013.984984636307,-489.1
241,-568.5,-120.0,-1285.0,99.0,0,0,0,0,12066.8877825737,-489.1
242,-600.7,-125.0,-1915.0,99.0,0,0,0,0,12117.344670295715,-489.1
243,-599.1,-170.0,-2035.0,99.0,0,0,0,0,12166.460144519806,-489.1
244,-589.25,-160.0,-2035.0,99.0,0,0,0,0,12219.088076114655,-489.1
245,-583.9,-160.0,-2035.0,99.0,0,0,0,0,12270.057188510895,-489.1
246,-579.15,-160.0,-2035.0,99.0,0,0,0,0,12323.200286149979,-489.1
247,-566.5,-160.0,-2035.0,99.0,0,0,0,0,12373.418944358826,-489.1
248,-541.5,-160.0,-1390.0,99.0,0,0,0,0,12424.686428070068,-489.1
249,-547.05,-190.0,-1390.0,99.0,0,0,0,0,12474.815784692764,-489.1
250,-551.75,-160.0,-1315.0,99.0,0,0,0,0,12527.942963838577,-489.1
251,-549.7,-155.0,-1455.0,99.0,0,0,0,0,12577.18380355835,-489.1
252,-570.95,-155.0,-1565.0,99.0,0,0,0,0,12628.912883996964,-489.1
253,-560.75,-105.0,-1565.0,99.0,0,0,0,0,12678.882652759552,-489.1
254,-583.2,-105.0,-1565.0,99.0,0,0,0,0,12731.66126036644,-489.1
255,-587.2,-105.0,-1565.0,99.0,0,0,0,0,12783.039591789246,-489.1
256,-593.95,-105.0,-1565.0,99.0,0,0,0,0,12834.943404197693,-489.1
257,-584.05,-105.0,-1630.0,99.0,0,0,0,0,12885.304931402206,-489.1
258,-617.9,-125.0,-1630.0,99.0,0,0,0,0,12935.3734664917,-489.1
259,-604.5,-125.0,-1975.0,99.0,0,0,0,0,12983.415213346481,-489.1
260,-610.35,-125.0,-1975.0,99.0,0,0,0,0,13034.649877548218,-489.1
261,-640.5,-135.0,-1975.0,99.0,0,0,0,0,13086.142040967941,-489.1
262,-648.3,-135.0,-1975.0,99.0,0,0,0,0,13139.309576272964,-489.1
263,-623.85,-135.0,-1975.0,99.0,0,0,0,0,13190.699255466461,-489.1
264,-615.8,-135.0,-1820.0,99.0,0,0,0,0,13242.283880710602,-489.1
265,-628.5,-135.0,-1820.0,99.0,0,0,0,0,13293.945478200912,-489.1
266,-578.7,-60.0,-1675.0,99.0,0,0,0,0,13344.234387874603,-489.1
267,-572.75,-60.0,-1675.0,99.0,0,0,0,0,13396.140236377716,-489.1
268,-572.95,-60.0,-1675.0,99.0,0,0,0,0,13449.302600383759,-489.1
269,-559.5,-60.0,-1515.0,99.0,0,0,0,0,13500.771877288818,-489.1
270,-560.5,-60.0,-1515.0,99.0,0,0,0,0,13551.643298625946,-489.1
271,-593.5,-150.0,-1515.0,99.0,0,0,0,0,13601.999190807343,-489.1
272,-611.5,-150.0,-2020.0,99.0,0,0,0,0,13649.394272089005,-489.1
273,-630.15,-160.0,-2020.0,99.0,0,0,0,0,13701.124146699905,-489.1
274,-650.6,-165.0,-2020.0,99.0,0,0,0,0,13750.478925943375,-489.1
275,-649.15,-165.0,-2020.0,99.0,0,0,0,0,13802.510161399841,-489.1
276,-633.7,-175.0,-2020.0,99.0,0,0,0,0,13852.940841436386,-489.1
277,-619.35,-135.0,-1935.0,99.0,0,0,0,0,13903.65253663063,-489.1
278,-603.1,-135.0,-1495.0,99.0,0,0,0,0,13953.597566843033,-489.1
279,-576.7,-55.0,-1495.0,99.0,0,0,0,0,14003.816816091537,-489.1
280,-595.35,-55.0,-1495.0,99.0,0,0,0,0,14052.86929154396,-489.1
281,-581.75,-55.0,-1465.0,99.0,0,0,0,0,14101.662601947784,-489.1
282,-568.0,-55.0,-1465.0,99.0,0,0,0,0,14151.740944862366,-489.1
283,-546.25,-55.0,-1465.0,99.0,0,0,0,0,14202.033818721771,-489.1
284,-542.25,-125.0,-1465.0,99.0,0,0,0,0,14253.087872505188,-489.1
285,-510.9,-110.0,-1465.0,99.0,0,0,0,0,14303.373960971832,-489.1
286,-532.5,-110.0,-1320.0,99.0,0,0,0,0,14354.668951511383,-489.1
287,-537.85,-110.0,-1535.0,99.0,0,0,0,0,14404.961986541748,-489.1
288,-546.55,-110.0,-1535.0,99.0,0,0,0,0,14456.519212722778,-489.1
289,-565.25,-110.0,-1535.0,99.0,0,0,0,0,14507.357689857483,-489.1
290,-597.35,-195.0,-1770.0,99.0,0,0,0,0,14557.170362234116,-489.1
291,-577.7,-185.0,-1770.0,99.0,0,0,0,0,14608.258857250214,-489.1
292,-567.6,-170.0,-1770.0,99.0,0,0,0,0,14660.388259649277,-489.1
293,-583.8,-170.0,-1770.0,99.0,0,0,0,0,14710.560451030731,-489.1
294,-576.3,-170.0,-1770.0,99.0,0,0,0,0,14762.989885568619,-489.1
295,-564.55,-85.0,-1720.0,99.0,0,0,0,0,14813.747205972672,-489.1
296,-568.75,-85.0,-1720.0,99.0,0,0,0,0,14863.92028927803,-489.1
297,-568.55,-85.0,-1720.0,99.0,0,0,0,0,14913.0953207016,-489.1
298,-583.9,-85.0,-1720.0,99.0,0,0,0,0,14962.476183652878,-489.1
299,-571.95,-85.0,-1720.0,99.0,0,0,0,0,15013.954381942749,-489.1
300,-577.8,-125.0,-1305.0,99.0,0,0,0,0,15063.242471456528,-489.1
301,-593.45,-125.0,-1430.0,99.0,0,0,0,0,15111.887211561203,-489.1
302,-588.15,-125.0,-1430.0,99.0,0,0,0,0,15161.449491500854,-489.1
303,-572.5,-125.0,-1475.0,99.0,0,0,0,0,15212.759729623795,-489.1
304,-571.7,-180.0,-1475.0,99.0,0,0,0,0,15264.612137317657,-489.1
305,-551.8,-125.0,-1475.0,99.0,0,0,0,0,15317.545931577682,-489.1
306,-540.85,-125.0,-1475.0,99.0,0,0,0,0,15369.482061862946,-489.1
307,-533.05,-125.0,-1475.0,99.0,0,0,0,0,15421.832796096802,-489.1
308,-541.7,-125.0,-1575.0,99.0,0,0,0,0,15473.537452220917,-489.1
309,-544.35,-125.0,-1575.0,99.0,0,0,0,0,15525.31665301323,-489.1
310,-562.25,-130.0,-1575.0,99.0,0,0,0,0,15575.438395261765,-489.1
311,-574.75,-130.0,-1575.0,99.0,0,0,0,0,15625.72040271759,-489.1
312,-564.95,-105.0,-1575.0,99.0,0,0,0,0,15675.830059051514,-489.1
313,-541.0,-105.0,-1215.0,99.0,0,0,0,0,15724.700818300247,-489.1
314,-566.15,-105.0,-1215.0,99.0,0,0,0,0,15777.456601142883,-489.1
315,-565.6,-105.0,-1260.0,99.0,0,0,0,0,15827.095517396927,-489.1
316,-566.4,-115.0,-1785.0,99.0,0,0,0,0,15877.825730800629,-489.1
317,-587.85,-115.0,-1785.0,99.0,0,0,0,0,15928.701933145523,-489.1
318,-584.9,-115.0,-1785.0,99.0,0,0,0,0,15980.31213259697,-489.1
319,-581.9,-65.0,-1785.0,99.0,0,0,0,0,16032.11077451706,-489.1
