iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
20,-591.85,-35.0,-1945.0,99.0,0,0,0,0,2009.0562918186188,-591.85
21,-592.6,-85.0,-1945.0,99.0,0,0,0,0,2110.2557303905487,-591.85
22,-576.05,-85.0,-1855.0,99.0,0,0,0,0,2212.2980782985687,-576.05
23,-607.5,-85.0,-1855.0,99.0,0,0,0,0,2314.9710817337036,-576.05
24,-625.05,-100.0,-1855.0,99.0,0,0,0,0,2418.987941265106,-576.05
25,-663.65,-100.0,-1855.0,99.0,0,0,0,0,2522.8464047908783,-576.05
26,-687.65,-100.0,-1855.0,99.0,0,0,0,0,2625.5881736278534,-576.05
27,-753.15,-100.0,-1855.0,99.0,0,0,0,0,2728.962367296219,-576.05
28,-778.95,-105.0,-1845.0,99.0,0,0,0,0,2829.245057106018,-576.05
29,-812.45,-105.0,-2065.0,99.0,0,0,0,0,2931.51234459877,-576.05
30,-824.6,-185.0,-2065.0,99.0,0,0,0,0,3033.0515444278717,-576.05
31,-857.75,-190.0,-2065.0,99.0,0,0,0,0,3134.1752490997314,-576.05
32,-839.1,-60.0,-2065.0,99.0,0,0,0,0,3236.554652929306,-576.05
33,-821.95,-60.0,-2065.0,99.0,0,0,0,0,3336.9042553901672,-576.05
34,-791.15,-60.0,-2065.0,99.0,0,0,0,0,3438.3640406131744,-576.05
35,-761.65,-60.0,-2065.0,99.0,0,0,0,0,3547.4909749031067,-576.05
36,-756.2,-60.0,-2065.0,99.0,0,0,0,0,3647.059473991394,-576.05
37,-678.05,-40.0,-2065.0,99.0,0,0,0,0,3747.3122370243073,-576.05
38,-653.6,-40.0,-2065.0,99.0,0,0,0,0,3853.005118370056,-576.05
39,-631.3,-40.0,-1690.0,99.0,0,0,0,0,3957.976513147354,-576.05
40,-637.45,-40.0,-1690.0,99.0,0,0,0,0,4063.1367988586426,-576.05
41,-620.85,-40.0,-1675.0,99.0,0,0,0,0,4167.472096204758,-576.05
42,-644.2,-40.0,-1675.0,99.0,0,0,0,0,4272.460658550262,-576.05
43,-650.3,-40.0,-1675.0,99.0,0,0,0,0,4376.817078828812,-576.05
44,-693.05,-40.0,-2675.0,99.0,0,0,0,0,4484.451559782028,-576.05
45,-761.3,-40.0,-2675.0,99.0,0,0,0,0,4587.117018222809,-576.05
46,-799.85,-40.0,-2675.0,99.0,0,0,0,0,4690.292141914368,-576.05
47,-863.9,-55.0,-2675.0,99.0,0,0,0,0,4795.54052567482,-576.05
48,-896.75,-55.0,-2675.0,99.0,0,0,0,0,4900.768760681152,-576.05
49,-887.7,-55.0,-2675.0,99.0,0,0,0,0,5005.272135257721,-576.05
50,-903.1,-55.0,-2675.0,99.0,0,0,0,0,5108.291927576065,-576.05
51,-885.05,-90.0,-2675.0,99.0,0,0,0,0,5212.084699869156,-576.05
52,-869.85,-45.0,-2675.0,99.0,0,0,0,0,5316.492851495743,-576.05
53,-885.1,-45.0,-2675.0,99.0,0,0,0,0,5425.357396841049,-576.05
54,-886.5,-45.0,-2090.0,99.0,0,0,0,0,5535.178631782532,-576.05
55,-817.85,-45.0,-2090.0,99.0,0,0,0,0,5647.6749358177185,-576.05
56,-775.25,-45.0,-2090.0,99.0,0,0,0,0,5756.296995639801,-576.05
57,-718.25,-45.0,-2090.0,99.0,0,0,0,0,5864.175751209259,-576.05
58,-682.35,-45.0,-2090.0,99.0,0,0,0,0,5970.5391545295715,-576.05
59,-678.0,-45.0,-2090.0,99.0,0,0,0,0,6081.521135568619,-576.05
60,-634.6,-45.0,-2090.0,99.0,0,0,0,0,6190.705834388733,-576.05
61,-652.9,-45.0,-2090.0,99.0,0,0,0,0,6295.476015329361,-576.05
62,-644.1,-70.0,-2090.0,99.0,0,0,0,0,6403.986878633499,-576.05
63,-642.25,-70.0,-2090.0,99.0,0,0,0,0,6513.884142875671,-576.05
64,-601.0,-70.0,-1950.0,99.0,0,0,0,0,6620.36422252655,-576.05
65,-591.5,-70.0,-1795.0,99.0,0,0,0,0,6725.195898532867,-576.05
66,-588.1,-70.0,-1795.0,99.0,0,0,0,0,6833.630180358887,-576.05
67,-590.85,-70.0,-1795.0,99.0,0,0,0,0,6942.5722641944885,-576.05
68,-614.35,-115.0,-1795.0,99.0,0,0,0,0,7050.371304512024,-576.05
69,-607.4,-115.0,-1795.0,99.0,0,0,0,0,7163.6922471523285,-576.05
70,-619.7,-100.0,-1795.0,99.0,0,0,0,0,7271.340928316116,-576.05
71,-623.7,-100.0,-1795.0,99.0,0,0,0,0,7378.8364152908325,-576.05
72,-622.8,-100.0,-1795.0,99.0,0,0,0,0,7491.41028547287,-576.05
73,-616.9,-100.0,-1795.0,99.0,0,0,0,0,7599.665478944778,-576.05
74,-605.55,-100.0,-1575.0,99.0,0,0,0,0,7709.704699754715,-576.05
75,-614.8,-100.0,-1505.0,99.0,0,0,0,0,7820.271228551865,-576.05
76,-604.6,-75.0,-1505.0,99.0,0,0,0,0,7930.573153734207,-576.05
77,-602.8,-75.0,-1505.0,99.0,0,0,0,0,8043.495884180069,-576.05
78,-590.7,-45.0,-1380.0,99.0,0,0,0,0,8152.072454690933,-576.05
79,-621.25,-45.0,-1380.0,99.0,0,0,0,0,8263.026187181473,-576.05
80,-605.5,-45.0,-1310.0,99.0,0,0,0,0,8371.59974861145,-576.05
81,-595.35,-45.0,-1310.0,99.0,0,0,0,0,8480.881356954575,-576.05
82,-598.9,-45.0,-1595.0,99.0,0,0,0,0,8589.100237846375,-576.05
83,-600.65,-45.0,-1595.0,99.0,0,0,0,0,8700.22540640831,-576.05
84,-609.75,-45.0,-1595.0,99.0,0,0,0,0,8803.429540634155,-576.05
85,-606.1,-45.0,-1595.0,99.0,0,0,0,0,8912.654829025269,-576.05
86,-629.75,-45.0,-1595.0,99.0,0,0,0,0,9019.401003360748,-576.05
87,-602.8,-45.0,-1595.0,99.0,0,0,0,0,9125.896697044373,-576.05
88,-628.55,-60.0,-1675.0,99.0,0,0,0,0,9236.672060728073,-576.05
89,-627.4,-60.0,-1675.0,99.0,0,0,0,0,9343.026093959808,-576.05
90,-628.5,-60.0,-1675.0,99.0,0,0,0,0,9449.037425041199,-576.05
91,-611.0,-60.0,-1675.0,99.0,0,0,0,0,9557.811912298203,-576.05
92,-624.05,-60.0,-1675.0,99.0,0,0,0,0,9663.865168333054,-576.05
93,-635.65,-60.0,-1675.0,99.0,0,0,0,0,9770.664627313614,-576.05
94,-627.05,-60.0,-1675.0,99.0,0,0,0,0,9880.819795131683,-576.05
95,-649.35,-60.0,-1675.0,99.0,0,0,0,0,9988.809659004211,-576.05
96,-649.25,-60.0,-1675.0,99.0,0,0,0,0,10099.818475723267,-576.05
97,-661.4,-95.0,-1675.0,99.0,0,0,0,0,10208.757971048355,-576.05
98,-662.55,-95.0,-2960.0,99.0,0,0,0,0,10316.627533912659,-576.05
99,-671.75,-75.0,-2960.0,99.0,0,0,0,0,10429.652993679047,-576.05
100,-673.7,-75.0,-2960.0,99.0,0,0,0,0,10535.21007514,-576.05
101,-669.7,-75.0,-2960.0,99.0,0,0,0,0,10647.986644506454,-576.05
102,-657.2,-75.0,-2960.0,99.0,0,0,0,0,10756.280420780182,-576.05
103,-644.0,-50.0,-2960.0,99.0,0,0,0,0,10866.318896055222,-576.05
104,-656.55,-50.0,-2960.0,99.0,0,0,0,0,10978.073546171188,-576.05
105,-643.45,-50.0,-2960.0,99.0,0,0,0,0,11085.754320859909,-576.05
106,-630.5,-50.0,-2960.0,99.0,0,0,0,0,11196.35793709755,-576.05
107,-605.25,-50.0,-1840.0,99.0,0,0,0,0,11305.467804193497,-576.05
108,-590.1,-50.0,-1735.0,99.0,0,0,0,0,11414.878499746323,-576.05
109,-596.2,-45.0,-1420.0,99.0,0,0,0,0,11522.064472675323,-576.05
110,-600.1,-45.0,-1420.0,99.0,0,0,0,0,11632.984015226364,-576.05
111,-591.2,-45.0,-1420.0,99.0,0,0,0,0,11745.656779527664,-576.05
112,-596.85,-45.0,-1420.0,99.0,0,0,0,0,11854.345592021942,-576.05
113,-601.3,-45.0,-1950.0,99.0,0,0,0,0,11962.665201425552,-576.05
114,-610.0,-45.0,-1950.0,99.0,0,0,0,0,12075.65828204155,-576.05
115,-592.3,-45.0,-1950.0,99.0,0,0,0,0,12185.92407488823,-576.05
116,-583.6,-45.0,-1950.0,99.0,0,0,0,0,12294.574883460999,-576.05
117,-588.0,-45.0,-1950.0,99.0,0,0,0,0,12405.136930465698,-576.05
118,-599.05,-45.0,-1950.0,99.0,0,0,0,0,12518.847634077072,-576.05
119,-593.6,-70.0,-1950.0,99.0,0,0,0,0,12629.22793674469,-576.05
120,-581.15,-70.0,-1950.0,99.0,0,0,0,0,12743.65275144577,-576.05
121,-594.6,-85.0,-1950.0,99.0,0,0,0,0,12854.818768501282,-576.05
122,-577.25,-85.0,-1950.0,99.0,0,0,0,0,12964.6493537426,-576.05
123,-555.7,-85.0,-1375.0,99.0,0,0,0,0,13073.994654417038,-555.7
124,-546.85,-85.0,-1350.0,99.0,0,0,0,0,13184.9964697361,-546.85
125,-554.8,-85.0,-1350.0,99.0,0,0,0,0,13297.305516242981,-546.85
126,-560.7,-85.0,-1350.0,99.0,0,0,0,0,13408.792119979858,-546.85
127,-574.3,-85.0,-1470.0,99.0,0,0,0,0,13517.740908622742,-546.85
128,-557.9,-85.0,-1470.0,99.0,0,0,0,0,13626.384600162506,-546.85
129,-558.55,-85.0,-1470.0,99.0,0,0,0,0,13736.082492113113,-546.85
130,-563.15,-95.0,-1470.0,99.0,0,0,0,0,13847.29497051239,-546.85
131,-564.95,-95.0,-1470.0,99.0,0,0,0,0,13957.473325490952,-546.85
132,-573.7,-95.0,-1470.0,99.0,0,0,0,0,14067.87430524826,-546.85
133,-601.35,-95.0,-1995.0,99.0,0,0,0,0,14175.556558609009,-546.85
134,-601.2,-95.0,-1995.0,99.0,0,0,0,0,14282.471846103668,-546.85
135,-607.15,-115.0,-1995.0,99.0,0,0,0,0,14393.336257696152,-546.85
136,-628.2,-115.0,-1995.0,99.0,0,0,0,0,14501.871382713318,-546.85
137,-624.6,-115.0,-1995.0,99.0,0,0,0,0,14612.771045923233,-546.85
138,-626.85,-115.0,-1995.0,99.0,0,0,0,0,14724.29434299469,-546.85
139,-610.2,-115.0,-1995.0,99.0,0,0,0,0,14835.819869279861,-546.85
140,-608.15,-115.0,-1995.0,99.0,0,0,0,0,14949.063110113144,-546.85
141,-589.5,-115.0,-1995.0,99.0,0,0,0,0,15060.434541463852,-546.85
142,-604.85,-115.0,-1995.0,99.0,0,0,0,0,15171.967877149582,-546.85
143,-595.05,-120.0,-1560.0,99.0,0,0,0,0,15283.713599443436,-546.85
144,-592.85,-120.0,-1560.0,99.0,0,0,0,0,15393.4926841259,-546.85
145,-599.05,-120.0,-1560.0,99.0,0,0,0,0,15505.466557741165,-546.85
146,-580.5,-120.0,-2025.0,99.0,0,0,0,0,15614.947699308395,-546.85
147,-594.2,-120.0,-2025.0,99.0,0,0,0,0,15725.295872688293,-546.85
148,-589.9,-45.0,-2025.0,99.0,0,0,0,0,15839.12776851654,-546.85
149,-620.35,-45.0,-2025.0,99.0,0,0,0,0,15949.11217212677,-546.85
150,-668.65,-45.0,-2025.0,99.0,0,0,0,0,16063.748832941055,-546.85
151,-675.7,-45.0,-2025.0,99.0,0,0,0,0,16173.257598638535,-546.85
152,-650.45,-45.0,-2025.0,99.0,0,0,0,0,16288.094334363937,-546.85
153,-665.4,-45.0,-2025.0,99.0,0,0,0,0,16399.881675243378,-546.85
154,-642.25,-45.0,-2025.0,99.0,0,0,0,0,16507.724271535873,-546.85
155,-646.65,-45.0,-2025.0,99.0,0,0,0,0,16616.64120197296,-546.85
156,-642.45,-45.0,-1775.0,99.0,0,0,0,0,16728.561133146286,-546.85
157,-623.3,-60.0,-1775.0,99.0,0,0,0,0,16839.90906405449,-546.85
158,-614.95,-60.0,-1775.0,99.0,0,0,0,0,16951.48244714737,-546.85
159,-600.6,-60.0,-1775.0,99.0,0,0,0,0,17065.738767147064,-546.85
160,-559.5,-60.0,-1605.0,99.0,0,0,0,0,17180.52141547203,-546.85
161,-549.85,-60.0,-1605.0,99.0,0,0,0,0,17294.486764431,-546.85
162,-551.2,-60.0,-1605.0,99.0,0,0,0,0,17409.932119607925,-546.85
163,-523.1,-60.0,-1540.0,99.0,0,0,0,0,17521.009327173233,-523.1
164,-550.3,-60.0,-2025.0,99.0,0,0,0,0,17637.16704559326,-523.1
165,-523.75,-60.0,-2025.0,99.0,0,0,0,0,17750.42751121521,-523.1
166,-526.95,-60.0,-2025.0,99.0,0,0,0,0,17860.088613271713,-523.1
167,-543.05,-75.0,-3460.0,99.0,0,0,0,0,17968.182931900024,-523.1
168,-534.8,-75.0,-3460.0,99.0,0,0,0,0,18080.307491779327,-523.1
169,-511.35,-50.0,-3460.0,99.0,0,0,0,0,18186.240216493607,-511.35
170,-530.9,-50.0,-3460.0,99.0,0,0,0,0,18301.310953378677,-511.35
171,-546.05,-50.0,-3460.0,99.0,0,0,0,0,18410.03203725815,-511.35
172,-558.2,-50.0,-3460.0,99.0,0,0,0,0,18517.634835481644,-511.35
173,-576.6,-50.0,-3460.0,99.0,0,0,0,0,18632.23249554634,-511.35
174,-557.95,-50.0,-3460.0,99.0,0,0,0,0,18740.81117630005,-511.35
175,-568.4,-25.0,-3460.0,99.0,0,0,0,0,18853.65295648575,-511.35
176,-570.8,-25.0,-3460.0,99.0,0,0,0,0,18970.507382631302,-511.35
177,-551.4,-25.0,-1930.0,99.0,0,0,0,0,19079.0594894886,-511.35
178,-551.1,-25.0,-1930.0,99.0,0,0,0,0,19188.667325735092,-511.35
179,-575.4,-25.0,-1930.0,99.0,0,0,0,0,19299.574190855026,-511.35
180,-571.35,-25.0,-1930.0,99.0,0,0,0,0,19412.225056886673,-511.35
181,-562.6,-25.0,-1930.0,99.0,0,0,0,0,19522.863030672073,-511.35
182,-560.45,-25.0,-1930.0,99.0,0,0,0,0,19632.89286327362,-511.35
183,-558.15,-25.0,-1930.0,99.0,0,0,0,0,19742.88300395012,-511.35
184,-547.2,-25.0,-1930.0,99.0,0,0,0,0,19853.55285668373,-511.35
185,-556.1,-55.0,-1930.0,99.0,0,0,0,0,19963.982835531235,-511.35
186,-557.25,-60.0,-1875.0,99.0,0,0,0,0,20072.73322200775,-511.35
187,-546.3,-50.0,-1875.0,99.0,0,0,0,0,20187.205478668213,-511.35
188,-578.1,-50.0,-1875.0,99.0,0,0,0,0,20299.810644865036,-511.35
189,-562.7,-50.0,-1875.0,99.0,0,0,0,0,20418.34698987007,-511.35
190,-570.75,-50.0,-1495.0,99.0,0,0,0,0,20532.744975566864,-511.35
191,-594.7,-50.0,-1495.0,99.0,0,0,0,0,20644.69754099846,-511.35
192,-586.55,-50.0,-1495.0,99.0,0,0,0,0,20752.656436920166,-511.35
193,-610.75,-50.0,-1525.0,99.0,0,0,0,0,20865.470477581024,-511.35
194,-620.2,-50.0,-1525.0,99.0,0,0,0,0,20981.214032173157,-511.35
195,-625.05,-50.0,-1525.0,99.0,0,0,0,0,21091.34430527687,-511.35
196,-620.55,-50.0,-1525.0,99.0,0,0,0,0,21200.324590921402,-511.35
197,-642.15,-65.0,-2010.0,99.0,0,0,0,0,21308.801908016205,-511.35
198,-604.55,-65.0,-2010.0,99.0,0,0,0,0,21420.35852432251,-511.35
199,-628.35,-85.0,-2010.0,99.0,0,0,0,0,21528.14950466156,-511.35
200,-638.3,-105.0,-2010.0,99.0,0,0,0,0,21638.20842242241,-511.35
201,-633.75,-120.0,-2010.0,99.0,0,0,0,0,21746.50465273857,-511.35
202,-620.35,-120.0,-2190.0,99.0,0,0,0,0,21853.445546865463,-511.35
203,-597.35,-120.0,-2190.0,99.0,0,0,0,0,21966.918187379837,-511.35
204,-577.5,-70.0,-2190.0,99.0,0,0,0,0,22077.02152967453,-511.35
205,-561.6,-70.0,-2190.0,99.0,0,0,0,0,22187.674057245255,-511.35
