iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
132,-540.2,-100.0,-1560.0,99.0,0,0,0,0,6533.218180179596,-530.9
133,-534.55,-100.0,-1510.0,99.0,0,0,0,0,6580.982950210571,-530.9
134,-540.1,-100.0,-1510.0,99.0,0,0,0,0,6630.4808695316315,-530.9
135,-548.2,-100.0,-1510.0,99.0,0,0,0,0,6680.569646835327,-530.9
136,-558.9,-140.0,-1510.0,99.0,0,0,0,0,6728.522237062454,-530.9
137,-584.3,-140.0,-1510.0,99.0,0,0,0,0,6777.77551484108,-530.9
138,-587.0,-120.0,-1560.0,99.0,0,0,0,0,6825.23398065567,-530.9
139,-602.8,-120.0,-1560.0,99.0,0,0,0,0,6869.602559566498,-530.9
140,-604.65,-120.0,-1560.0,99.0,0,0,0,0,6919.851186752319,-530.9
141,-625.15,-120.0,-1560.0,99.0,0,0,0,0,6968.498259782791,-530.9
142,-616.65,-120.0,-1560.0,99.0,0,0,0,0,7017.954638242722,-530.9
143,-620.8,-170.0,-1380.0,99.0,0,0,0,0,7062.969437599182,-530.9
144,-630.15,-100.0,-1770.0,99.0,0,0,0,0,7112.803620100021,-530.9
145,-631.2,-100.0,-1770.0,99.0,0,0,0,0,7162.876219749451,-530.9
146,-615.55,-100.0,-1770.0,99.0,0,0,0,0,7211.080171108246,-530.9
147,-626.15,-100.0,-1770.0,99.0,0,0,0,0,7257.095112323761,-530.9
148,-666.75,-100.0,-1770.0,99.0,0,0,0,0,7307.581089019775,-530.9
149,-628.5,-165.0,-1495.0,99.0,0,0,0,0,7356.026078224182,-530.9
150,-613.5,-165.0,-1495.0,99.0,0,0,0,0,7406.906837940216,-530.9
151,-607.05,-180.0,-1495.0,99.0,0,0,0,0,7457.595551729202,-530.9
152,-572.95,-150.0,-1485.0,99.0,0,0,0,0,7506.581069469452,-530.9
153,-552.5,-130.0,-1390.0,99.0,0,0,0,0,7555.670776844025,-530.9
154,-562.95,-130.0,-1390.0,99.0,0,0,0,0,7604.124170303345,-530.9
155,-566.35,-130.0,-1390.0,99.0,0,0,0,0,7653.5473845005035,-530.9
156,-575.9,-130.0,-1390.0,99.0,0,0,0,0,7702.172026872635,-530.9
157,-572.35,-130.0,-1390.0,99.0,0,0,0,0,7752.277722835541,-530.9
158,-531.65,-100.0,-1265.0,99.0,0,0,0,0,7803.056858301163,-530.9
159,-542.55,-100.0,-1265.0,99.0,0,0,0,0,7849.77981877327,-530.9
160,-528.7,-100.0,-1265.0,99.0,0,0,0,0,7897.275749444962,-528.7
161,-500.65,-100.0,-1125.0,99.0,0,0,0,0,7943.917195558548,-500.65
162,-499.35,-100.0,-1125.0,99.0,0,0,0,0,7989.668573856354,-499.35
163,-536.4,-130.0,-1200.0,99.0,0,0,0,0,8038.774951457977,-499.35
164,-528.45,-130.0,-2160.0,99.0,0,0,0,0,8089.9610278606415,-499.35
165,-552.7,-115.0,-2160.0,99.0,0,0,0,0,8136.5499386787415,-499.35
166,-589.2,-115.0,-2160.0,99.0,0,0,0,0,8184.0674884319305,-499.35
167,-600.6,-115.0,-2160.0,99.0,0,0,0,0,8232.78748679161,-499.35
168,-540.65,-75.0,-1645.0,99.0,0,0,0,0,8280.903471946716,-499.35
169,-519.25,-75.0,-1645.0,99.0,0,0,0,0,8331.234815835953,-499.35
170,-544.25,-75.0,-2170.0,99.0,0,0,0,0,8381.441877365112,-499.35
171,-527.35,-75.0,-2170.0,99.0,0,0,0,0,8427.935082435608,-499.35
172,-537.3,-75.0,-2170.0,99.0,0,0,0,0,8475.75931763649,-499.35
173,-559.6,-175.0,-2170.0,99.0,0,0,0,0,8523.876254558563,-499.35
174,-570.6,-70.0,-2170.0,99.0,0,0,0,0,8569.115008831024,-499.35
175,-557.2,-70.0,-1615.0,99.0,0,0,0,0,8615.350847959518,-499.35
176,-548.9,-70.0,-1615.0,99.0,0,0,0,0,8661.163239479065,-499.35
177,-551.35,-70.0,-1615.0,99.0,0,0,0,0,8708.092921495438,-499.35
178,-600.15,-70.0,-1930.0,99.0,0,0,0,0,8753.982599973679,-499.35
179,-595.1,-165.0,-1930.0,99.0,0,0,0,0,8804.307708263397,-499.35
180,-598.45,-165.0,-1930.0,99.0,0,0,0,0,8851.792868375778,-499.35
181,-606.3,-165.0,-1930.0,99.0,0,0,0,0,8896.703976869583,-499.35
182,-622.45,-165.0,-1930.0,99.0,0,0,0,0,8947.048540115356,-499.35
183,-591.75,-165.0,-1920.0,99.0,0,0,0,0,8993.997778892517,-499.35
184,-583.0,-150.0,-1920.0,99.0,0,0,0,0,9042.38184094429,-499.35
185,-554.3,-150.0,-1515.0,99.0,0,0,0,0,9087.570049285889,-499.35
186,-559.05,-115.0,-1515.0,99.0,0,0,0,0,9136.226299762726,-499.35
187,-526.9,-115.0,-1245.0,99.0,0,0,0,0,9186.418082475662,-499.35
188,-529.5,-115.0,-1455.0,99.0,0,0,0,0,9232.401803255081,-499.35
189,-533.6,-100.0,-1455.0,99.0,0,0,0,0,9282.879812717438,-499.35
190,-566.8,-100.0,-1455.0,99.0,0,0,0,0,9332.125953435898,-499.35
191,-576.0,-100.0,-1455.0,99.0,0,0,0,0,9382.023812532425,-499.35
192,-625.3,-100.0,-1485.0,99.0,0,0,0,0,9430.910127401352,-499.35
193,-605.65,-100.0,-1485.0,99.0,0,0,0,0,9475.90320777893,-499.35
194,-626.45,-140.0,-1485.0,99.0,0,0,0,0,9522.987564563751,-499.35
195,-603.8,-140.0,-1665.0,99.0,0,0,0,0,9569.390860080719,-499.35
196,-622.1,-140.0,-1665.0,99.0,0,0,0,0,9615.196415662766,-499.35
197,-625.75,-140.0,-1665.0,99.0,0,0,0,0,9664.549112558365,-499.35
198,-638.9,-140.0,-1665.0,99.0,0,0,0,0,9714.453739881516,-499.35
199,-630.2,-155.0,-1665.0,99.0,0,0,0,0,9762.120347976685,-499.35
200,-628.15,-115.0,-1630.0,99.0,0,0,0,0,9811.968888282776,-499.35
201,-602.45,-115.0,-1630.0,99.0,0,0,0,0,9861.815512895584,-499.35
202,-578.3,-115.0,-1470.0,99.0,0,0,0,0,9912.501811504364,-499.35
203,-573.65,-115.0,-1985.0,99.0,0,0,0,0,9960.09745311737,-499.35
204,-566.85,-115.0,-1985.0,99.0,0,0,0,0,10008.178399801254,-499.35
205,-564.5,-140.0,-1985.0,99.0,0,0,0,0,10056.448806285858,-499.35
206,-572.95,-120.0,-1985.0,99.0,0,0,0,0,10105.670665740967,-499.35
207,-611.8,-120.0,-1985.0,99.0,0,0,0,0,10152.662961483002,-499.35
208,-587.65,-90.0,-1560.0,99.0,0,0,0,0,10198.052685260773,-499.35
209,-574.85,-90.0,-1560.0,99.0,0,0,0,0,10245.933636426926,-499.35
210,-570.5,-90.0,-1560.0,99.0,0,0,0,0,10295.617196559906,-499.35
211,-583.75,-90.0,-1885.0,99.0,0,0,0,0,10346.626661777496,-499.35
212,-553.7,-90.0,-1885.0,99.0,0,0,0,0,10394.390771150589,-499.35
213,-592.9,-110.0,-1885.0,99.0,0,0,0,0,10440.74939775467,-499.35
214,-619.65,-110.0,-1885.0,99.0,0,0,0,0,10490.11178612709,-499.35
215,-622.75,-170.0,-1885.0,99.0,0,0,0,0,10540.03553056717,-499.35
216,-590.1,-145.0,-1580.0,99.0,0,0,0,0,10587.109337329865,-499.35
217,-558.7,-145.0,-1375.0,99.0,0,0,0,0,10634.117087364197,-499.35
218,-542.6,-145.0,-1510.0,99.0,0,0,0,0,10680.089163541794,-499.35
219,-543.7,-145.0,-1510.0,99.0,0,0,0,0,10726.402156829834,-499.35
220,-555.0,-145.0,-1510.0,99.0,0,0,0,0,10775.475752592087,-499.35
221,-557.75,-140.0,-1510.0,99.0,0,0,0,0,10824.443773508072,-499.35
222,-580.1,-140.0,-1510.0,99.0,0,0,0,0,10873.312438488007,-499.35
223,-602.8,-140.0,-1755.0,99.0,0,0,0,0,10919.881016492844,-499.35
224,-612.6,-140.0,-1755.0,99.0,0,0,0,0,10970.31847000122,-499.35
225,-588.65,-140.0,-1755.0,99.0,0,0,0,0,11019.47821521759,-499.35
226,-585.0,-145.0,-1755.0,99.0,0,0,0,0,11068.356806993484,-499.35
