iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
34,-604.5,-85.0,-1785.0,99.0,0,0,0,0,3615.6252043247223,-563.6
35,-618.45,-85.0,-1955.0,99.0,0,0,0,0,3720.8248176574707,-563.6
36,-632.0,-85.0,-1955.0,99.0,0,0,0,0,3825.7222220897675,-563.6
37,-651.1,-85.0,-1955.0,99.0,0,0,0,0,3934.0606548786163,-563.6
38,-638.55,-85.0,-1955.0,99.0,0,0,0,0,4041.2751438617706,-563.6
39,-651.1,-85.0,-1955.0,99.0,0,0,0,0,4150.129954338074,-563.6
40,-636.5,-85.0,-1955.0,99.0,0,0,0,0,4254.954841136932,-563.6
41,-630.7,-85.0,-1955.0,99.0,0,0,0,0,4359.097323417664,-563.6
42,-630.1,-95.0,-1955.0,99.0,0,0,0,0,4464.738562345505,-563.6
43,-636.5,-95.0,-1955.0,99.0,0,0,0,0,4575.189400672913,-563.6
44,-628.15,-95.0,-1955.0,99.0,0,0,0,0,4683.395147323608,-563.6
45,-607.35,-95.0,-1755.0,99.0,0,0,0,0,4791.379693984985,-563.6
46,-588.35,-95.0,-1645.0,99.0,0,0,0,0,4895.304112911224,-563.6
47,-581.5,-115.0,-1645.0,99.0,0,0,0,0,5001.718909025192,-563.6
48,-580.75,-115.0,-1645.0,99.0,0,0,0,0,5113.078147172928,-563.6
49,-582.15,-80.0,-1645.0,99.0,0,0,0,0,5214.630236387253,-563.6
50,-571.5,-80.0,-1640.0,99.0,0,0,0,0,5324.0606808662415,-563.6
51,-546.65,-40.0,-1640.0,99.0,0,0,0,0,5429.83380818367,-546.65
52,-548.1,-40.0,-1640.0,99.0,0,0,0,0,5538.565112113953,-546.65
53,-549.4,-40.0,-1640.0,99.0,0,0,0,0,5647.638147115707,-546.65
54,-570.15,-40.0,-1640.0,99.0,0,0,0,0,5756.022517204285,-546.65
55,-575.7,-40.0,-1640.0,99.0,0,0,0,0,5865.116715669632,-546.65
56,-576.95,-40.0,-1640.0,99.0,0,0,0,0,5970.068557262421,-546.65
57,-586.95,-40.0,-1640.0,99.0,0,0,0,0,6074.409911155701,-546.65
58,-575.7,-20.0,-1380.0,99.0,0,0,0,0,6180.6638333797455,-546.65
59,-573.4,-20.0,-1380.0,99.0,0,0,0,0,6290.147599935532,-546.65
60,-573.15,-20.0,-1380.0,99.0,0,0,0,0,6398.897247314453,-546.65
61,-604.45,-20.0,-1380.0,99.0,0,0,0,0,6508.1578986644745,-546.65
62,-602.3,-20.0,-1380.0,99.0,0,0,0,0,6614.191917896271,-546.65
63,-595.05,-20.0,-1380.0,99.0,0,0,0,0,6721.913095712662,-546.65
64,-596.1,-20.0,-1460.0,99.0,0,0,0,0,6828.762408733368,-546.65
65,-572.85,-20.0,-1460.0,99.0,0,0,0,0,6935.490671157837,-546.65
66,-550.65,-20.0,-1460.0,99.0,0,0,0,0,7044.166522026062,-546.65
67,-546.65,-20.0,-1460.0,99.0,0,0,0,0,7151.05667424202,-546.65
68,-552.6,-70.0,-1460.0,99.0,0,0,0,0,7256.657566308975,-546.65
69,-561.35,-70.0,-1460.0,99.0,0,0,0,0,7366.846623182297,-546.65
70,-565.2,-70.0,-1460.0,99.0,0,0,0,0,7477.411118984222,-546.65
71,-554.6,-70.0,-1460.0,99.0,0,0,0,0,7584.89130282402,-546.65
72,-572.6,-70.0,-1710.0,99.0,0,0,0,0,7690.493422985077,-546.65
73,-602.15,-70.0,-1710.0,99.0,0,0,0,0,7798.442687511444,-546.65
74,-606.05,-110.0,-1710.0,99.0,0,0,0,0,7906.416686296463,-546.65
75,-621.1,-110.0,-1710.0,99.0,0,0,0,0,8019.41593837738,-546.65
76,-619.95,-30.0,-1710.0,99.0,0,0,0,0,8130.162893772125,-546.65
77,-637.05,-30.0,-1710.0,99.0,0,0,0,0,8238.949984788895,-546.65
78,-623.4,-30.0,-1710.0,99.0,0,0,0,0,8348.004048109055,-546.65
79,-637.85,-30.0,-1710.0,99.0,0,0,0,0,8457.719722270966,-546.65
80,-634.95,-30.0,-1710.0,99.0,0,0,0,0,8570.139049053192,-546.65
81,-644.15,-30.0,-1710.0,99.0,0,0,0,0,8678.193584680557,-546.65
82,-632.7,-30.0,-1715.0,99.0,0,0,0,0,8790.010523796082,-546.65
83,-603.8,-30.0,-1715.0,99.0,0,0,0,0,8896.377918243408,-546.65
84,-622.65,-30.0,-1715.0,99.0,0,0,0,0,9006.161229372025,-546.65
85,-609.3,-30.0,-1715.0,99.0,0,0,0,0,9110.732820272446,-546.65
86,-611.7,-100.0,-1715.0,99.0,0,0,0,0,9217.974155187607,-546.65
87,-597.4,-95.0,-1715.0,99.0,0,0,0,0,9330.11165189743,-546.65
88,-628.15,-95.0,-1715.0,99.0,0,0,0,0,9437.640290498734,-546.65
89,-635.4,-65.0,-1715.0,99.0,0,0,0,0,9549.554131746292,-546.65
90,-617.7,-65.0,-1715.0,99.0,0,0,0,0,9662.910677194595,-546.65
91,-599.25,-65.0,-1685.0,99.0,0,0,0,0,9772.429888248444,-546.65
92,-583.65,-65.0,-1685.0,99.0,0,0,0,0,9881.44249844551,-546.65
93,-587.65,-65.0,-1685.0,99.0,0,0,0,0,9999.804509162903,-546.65
94,-582.25,-65.0,-1685.0,99.0,0,0,0,0,10111.977760314941,-546.65
95,-573.95,-65.0,-1685.0,99.0,0,0,0,0,10220.593357563019,-546.65
96,-569.8,-65.0,-1685.0,99.0,0,0,0,0,10332.341478347778,-546.65
97,-566.1,-65.0,-1595.0,99.0,0,0,0,0,10441.504804134369,-546.65
98,-571.4,-65.0,-2085.0,99.0,0,0,0,0,10554.070977210999,-546.65
99,-559.15,-30.0,-2085.0,99.0,0,0,0,0,10664.791471004486,-546.65
100,-583.35,-30.0,-2085.0,99.0,0,0,0,0,10774.241518735886,-546.65
101,-595.4,-30.0,-2085.0,99.0,0,0,0,0,10881.313122272491,-546.65
102,-582.9,-30.0,-2085.0,99.0,0,0,0,0,10991.089729070663,-546.65
103,-609.6,-30.0,-2085.0,99.0,0,0,0,0,11105.946821928024,-546.65
104,-618.25,-30.0,-2085.0,99.0,0,0,0,0,11219.00955414772,-546.65
105,-616.35,-30.0,-2085.0,99.0,0,0,0,0,11329.499525308609,-546.65
106,-619.9,-30.0,-2085.0,99.0,0,0,0,0,11438.044070720673,-546.65
107,-624.7,-30.0,-2085.0,99.0,0,0,0,0,11548.04242014885,-546.65
108,-617.6,-30.0,-2070.0,99.0,0,0,0,0,11653.319740772247,-546.65
109,-611.1,-55.0,-2070.0,99.0,0,0,0,0,11761.830186128616,-546.65
110,-595.25,-55.0,-2070.0,99.0,0,0,0,0,11874.50666308403,-546.65
111,-587.4,-45.0,-2070.0,99.0,0,0,0,0,11982.602446079254,-546.65
112,-592.05,-45.0,-2070.0,99.0,0,0,0,0,12091.21364736557,-546.65
113,-571.35,-45.0,-1600.0,99.0,0,0,0,0,12201.445356607437,-546.65
114,-574.8,-45.0,-1600.0,99.0,0,0,0,0,12315.62534570694,-546.65
115,-577.9,-15.0,-1600.0,99.0,0,0,0,0,12425.78230547905,-546.65
116,-572.85,-15.0,-1600.0,99.0,0,0,0,0,12539.005373477936,-546.65
117,-575.55,-15.0,-1600.0,99.0,0,0,0,0,12645.713942050934,-546.65
118,-574.65,-15.0,-1325.0,99.0,0,0,0,0,12755.021859884262,-546.65
119,-575.4,-15.0,-1325.0,99.0,0,0,0,0,12866.055866479874,-546.65
120,-594.1,-15.0,-2070.0,99.0,0,0,0,0,12975.708981990814,-546.65
121,-579.75,-15.0,-2070.0,99.0,0,0,0,0,13084.633920431137,-546.65
122,-570.1,-15.0,-2070.0,99.0,0,0,0,0,13193.129907131195,-546.65
123,-570.85,-15.0,-2070.0,99.0,0,0,0,0,13302.081102132797,-546.65
124,-557.4,-30.0,-2070.0,99.0,0,0,0,0,13411.100789785385,-546.65
125,-534.05,-30.0,-2070.0,99.0,0,0,0,0,13523.814603567123,-534.05
126,-524.35,-30.0,-2070.0,99.0,0,0,0,0,13629.877176761627,-524.35
127,-523.7,-30.0,-2070.0,99.0,0,0,0,0,13741.273445606232,-523.7
128,-520.2,-30.0,-2070.0,99.0,0,0,0,0,13850.855067968369,-520.2
129,-530.3,-30.0,-2070.0,99.0,0,0,0,0,13956.596075296402,-520.2
130,-529.2,-30.0,-1675.0,99.0,0,0,0,0,14066.593729496002,-520.2
131,-533.25,-30.0,-1675.0,99.0,0,0,0,0,14171.676807880402,-520.2
132,-539.85,-60.0,-1675.0,99.0,0,0,0,0,14282.962681293488,-520.2
133,-542.85,-60.0,-2015.0,99.0,0,0,0,0,14394.366836071014,-520.2
134,-570.75,-35.0,-2015.0,99.0,0,0,0,0,14502.594323635101,-520.2
135,-554.35,-35.0,-2015.0,99.0,0,0,0,0,14608.291682243347,-520.2
136,-559.35,-35.0,-2015.0,99.0,0,0,0,0,14715.182736635208,-520.2
137,-558.3,-35.0,-2015.0,99.0,0,0,0,0,14826.416757583618,-520.2
138,-580.05,-35.0,-2015.0,99.0,0,0,0,0,14935.665629863739,-520.2
139,-584.6,-35.0,-2015.0,99.0,0,0,0,0,15044.893354415894,-520.2
140,-560.05,-35.0,-2015.0,99.0,0,0,0,0,15153.358512878418,-520.2
141,-553.4,-35.0,-2015.0,99.0,0,0,0,0,15265.914828300476,-520.2
142,-559.7,-35.0,-2015.0,99.0,0,0,0,0,15378.111234903336,-520.2
143,-560.8,-35.0,-1835.0,99.0,0,0,0,0,15489.412707328796,-520.2
144,-561.0,-45.0,-1835.0,99.0,0,0,0,0,15599.952457427979,-520.2
145,-586.85,-45.0,-1835.0,99.0,0,0,0,0,15708.442168235779,-520.2
146,-572.4,-45.0,-1835.0,99.0,0,0,0,0,15819.162737131119,-520.2
147,-549.15,-45.0,-1835.0,99.0,0,0,0,0,15929.213202238083,-520.2
148,-546.85,-45.0,-1835.0,99.0,0,0,0,0,16039.453356027603,-520.2
149,-541.35,-45.0,-1395.0,99.0,0,0,0,0,16148.96671795845,-520.2
150,-550.55,-45.0,-1395.0,99.0,0,0,0,0,16260.122698783875,-520.2
151,-562.4,-45.0,-1425.0,99.0,0,0,0,0,16370.825827121735,-520.2
152,-571.0,-85.0,-1425.0,99.0,0,0,0,0,16479.783190965652,-520.2
153,-570.3,-50.0,-1425.0,99.0,0,0,0,0,16588.61689043045,-520.2
154,-559.1,-50.0,-1875.0,99.0,0,0,0,0,16698.442927837372,-520.2
155,-568.8,-50.0,-1875.0,99.0,0,0,0,0,16810.17138338089,-520.2
156,-587.25,-50.0,-1875.0,99.0,0,0,0,0,16922.427872657776,-520.2
157,-581.35,-50.0,-1875.0,99.0,0,0,0,0,17038.067027568817,-520.2
158,-574.85,-50.0,-1875.0,99.0,0,0,0,0,17151.478839874268,-520.2
159,-551.55,-50.0,-1875.0,99.0,0,0,0,0,17261.1965880394,-520.2
160,-547.3,-50.0,-1875.0,99.0,0,0,0,0,17375.195851802826,-520.2
161,-550.5,-50.0,-1875.0,99.0,0,0,0,0,17485.30900835991,-520.2
162,-522.8,-50.0,-1875.0,99.0,0,0,0,0,17594.804084777832,-520.2
163,-513.3,-50.0,-1875.0,99.0,0,0,0,0,17707.339169979095,-513.3
164,-511.6,-50.0,-1395.0,99.0,0,0,0,0,17816.165367364883,-511.6
165,-507.85,-50.0,-1560.0,99.0,0,0,0,0,17929.108412504196,-507.85
166,-524.05,-50.0,-1560.0,99.0,0,0,0,0,18044.909824609756,-507.85
167,-547.45,-50.0,-1650.0,99.0,0,0,0,0,18160.988708496094,-507.85
168,-558.6,-50.0,-1850.0,99.0,0,0,0,0,18271.780304670334,-507.85
169,-563.7,-50.0,-1850.0,99.0,0,0,0,0,18381.94789505005,-507.85
170,-564.6,-30.0,-1850.0,99.0,0,0,0,0,18491.152025699615,-507.85
171,-552.2,-30.0,-1850.0,99.0,0,0,0,0,18604.329106092453,-507.85
172,-562.4,-30.0,-1850.0,99.0,0,0,0,0,18716.55017399788,-507.85
173,-560.2,-30.0,-1850.0,99.0,0,0,0,0,18827.31456208229,-507.85
174,-556.1,-30.0,-1850.0,99.0,0,0,0,0,18940.88120150566,-507.85
175,-553.0,-30.0,-1850.0,99.0,0,0,0,0,19048.319794416428,-507.85
176,-547.95,-30.0,-2605.0,99.0,0,0,0,0,19158.335744142532,-507.85
177,-557.3,-30.0,-2605.0,99.0,0,0,0,0,19272.513637304306,-507.85
178,-553.25,-30.0,-2605.0,99.0,0,0,0,0,19381.52086663246,-507.85
179,-551.85,-30.0,-2605.0,99.0,0,0,0,0,19495.79835343361,-507.85
180,-579.55,-60.0,-2605.0,99.0,0,0,0,0,19605.226444721222,-507.85
181,-590.1,-60.0,-2605.0,99.0,0,0,0,0,19713.69111609459,-507.85
182,-590.85,-60.0,-2605.0,99.0,0,0,0,0,19827.004541397095,-507.85
183,-590.9,-95.0,-2605.0,99.0,0,0,0,0,19936.873893022537,-507.85
184,-592.35,-95.0,-2605.0,99.0,0,0,0,0,20048.15987277031,-507.85
185,-577.95,-90.0,-2605.0,99.0,0,0,0,0,20159.173472881317,-507.85
186,-572.65,-90.0,-1850.0,99.0,0,0,0,0,20269.57973384857,-507.85
187,-560.95,-70.0,-1825.0,99.0,0,0,0,0,20383.533929109573,-507.85
188,-558.95,-70.0,-1825.0,99.0,0,0,0,0,20494.12381339073,-507.85
189,-548.3,-70.0,-1825.0,99.0,0,0,0,0,20605.47591662407,-507.85
190,-534.95,-50.0,-1825.0,99.0,0,0,0,0,20718.640380382538,-507.85
191,-527.05,-50.0,-1825.0,99.0,0,0,0,0,20826.426998853683,-507.85
192,-526.25,-50.0,-1825.0,99.0,0,0,0,0,20932.571439027786,-507.85
193,-531.05,-50.0,-1825.0,99.0,0,0,0,0,21043.208721399307,-507.85
194,-519.35,-50.0,-1825.0,99.0,0,0,0,0,21155.164157152176,-507.85
195,-523.2,-50.0,-1825.0,99.0,0,0,0,0,21266.131212711334,-507.85
196,-511.65,-50.0,-1670.0,99.0,0,0,0,0,21373.98334813118,-507.85
197,-521.25,-50.0,-1670.0,99.0,0,0,0,0,21489.490528583527,-507.85
198,-524.2,-50.0,-1670.0,99.0,0,0,0,0,21599.776753425598,-507.85
199,-529.45,-50.0,-1670.0,99.0,0,0,0,0,21706.63906145096,-507.85
200,-525.95,-80.0,-1670.0,99.0,0,0,0,0,21814.231401205063,-507.85
201,-533.5,-80.0,-1670.0,99.0,0,0,0,0,21927.409069299698,-507.85
202,-538.55,-80.0,-1670.0,99.0,0,0,0,0,22035.66432762146,-507.85
203,-533.35,-80.0,-1670.0,99.0,0,0,0,0,22145.637383461,-507.85
204,-544.65,-80.0,-1390.0,99.0,0,0,0,0,22256.014900684357,-507.85
205,-541.5,-80.0,-1390.0,99.0,0,0,0,0,22370.89049077034,-507.85
206,-538.6,-80.0,-1390.0,99.0,0,0,0,0,22477.819604873657,-507.85
207,-539.45,-65.0,-1390.0,99.0,0,0,0,0,22581.410056591034,-507.85
208,-551.85,-65.0,-1365.0,99.0,0,0,0,0,22693.42356443405,-507.85
209,-539.0,-65.0,-1365.0,99.0,0,0,0,0,22804.914848327637,-507.85
210,-529.45,-65.0,-1365.0,99.0,0,0,0,0,22914.657851696014,-507.85
211,-520.9,-65.0,-1365.0,99.0,0,0,0,0,23019.52596616745,-507.85
212,-502.5,-65.0,-1365.0,99.0,0,0,0,0,23129.74788403511,-502.5
213,-497.8,-65.0,-1365.0,99.0,0,0,0,0,23239.934068202972,-497.8
214,-489.1,-65.0,-1365.0,99.0,0,0,0,0,23347.839666843414,-489.1
215,-502.5,-65.0,-1365.0,99.0,0,0,0,0,23458.310284376144,-489.1
216,-515.45,-65.0,-1445.0,99.0,0,0,0,0,23566.613444328308,-489.1
217,-506.15,-60.0,-1445.0,99.0,0,0,0,0,23676.297080278397,-489.1
218,-513.3,-60.0,-1930.0,99.0,0,0,0,0,23780.043187856674,-489.1
219,-531.55,-50.0,-2340.0,99.0,0,0,0,0,23886.20257616043,-489.1
220,-546.6,-50.0,-2340.0,99.0,0,0,0,0,23989.683468818665,-489.1
221,-552.1,-50.0,-2340.0,99.0,0,0,0,0,24096.887055397034,-489.1
222,-576.25,-50.0,-2340.0,99.0,0,0,0,0,24204.992354631424,-489.1
223,-566.65,-50.0,-2340.0,99.0,0,0,0,0,24309.036562919617,-489.1
224,-591.65,-50.0,-2740.0,99.0,0,0,0,0,24407.032333612442,-489.1
225,-607.15,-50.0,-2740.0,99.0,0,0,0,0,24494.29715180397,-489.1
226,-600.05,-50.0,-2740.0,99.0,0,0,0,0,24579.222712755203,-489.1
227,-591.55,-50.0,-2740.0,99.0,0,0,0,0,24665.303567409515,-489.1
228,-559.5,-50.0,-2740.0,99.0,0,0,0,0,24754.21062064171,-489.1
229,-554.25,-110.0,-2740.0,99.0,0,0,0,0,24837.468883514404,-489.1
230,-565.85,-110.0,-2740.0,99.0,0,0,0,0,24927.32704091072,-489.1
231,-580.6,-110.0,-2740.0,99.0,0,0,0,0,25014.43007326126,-489.1
232,-577.25,-110.0,-2740.0,99.0,0,0,0,0,25102.28069114685,-489.1
233,-571.8,-110.0,-2740.0,99.0,0,0,0,0,25192.369686841965,-489.1
234,-554.75,-110.0,-1915.0,99.0,0,0,0,0,25278.494096279144,-489.1
235,-546.1,-60.0,-1915.0,99.0,0,0,0,0,25363.371800899506,-489.1
236,-539.7,-60.0,-1915.0,99.0,0,0,0,0,25448.490029096603,-489.1
237,-558.7,-60.0,-1915.0,99.0,0,0,0,0,25534.660513162613,-489.1
238,-595.95,-60.0,-2225.0,99.0,0,0,0,0,25621.27857875824,-489.1
239,-597.8,-60.0,-2225.0,99.0,0,0,0,0,25708.660653352737,-489.1
240,-590.2,-50.0,-2225.0,99.0,0,0,0,0,25795.0329246521,-489.1
241,-573.65,-50.0,-2225.0,99.0,0,0,0,0,25883.840507507324,-489.1
242,-560.55,-50.0,-2225.0,99.0,0,0,0,0,25971.22110390663,-489.1
243,-565.85,-50.0,-2225.0,99.0,0,0,0,0,26056.428430318832,-489.1
244,-545.35,-50.0,-2225.0,99.0,0,0,0,0,26142.32025527954,-489.1
245,-543.0,-50.0,-2225.0,99.0,0,0,0,0,26234.09670639038,-489.1
246,-542.65,-50.0,-2225.0,99.0,0,0,0,0,26322.257303476334,-489.1
247,-545.1,-50.0,-2225.0,99.0,0,0,0,0,26409.831830739975,-489.1
248,-534.95,-50.0,-1355.0,99.0,0,0,0,0,26494.744562387466,-489.1
249,-537.9,-50.0,-1495.0,99.0,0,0,0,0,26581.967183828354,-489.1
250,-540.9,-80.0,-1495.0,99.0,0,0,0,0,26669.605835199356,-489.1
251,-547.9,-80.0,-1495.0,99.0,0,0,0,0,26756.97643494606,-489.1
252,-552.1,-80.0,-1495.0,99.0,0,0,0,0,26842.69086742401,-489.1
253,-566.05,-80.0,-1915.0,99.0,0,0,0,0,26931.800157546997,-489.1
254,-578.45,-80.0,-1915.0,99.0,0,0,0,0,27019.61020708084,-489.1
255,-569.25,-80.0,-1915.0,99.0,0,0,0,0,27109.96756029129,-489.1
256,-571.9,-80.0,-1915.0,99.0,0,0,0,0,27196.934929847717,-489.1
257,-582.2,-110.0,-1915.0,99.0,0,0,0,0,27284.569591522217,-489.1
258,-573.8,-105.0,-1915.0,99.0,0,0,0,0,27371.143819332123,-489.1
259,-549.75,-105.0,-1915.0,99.0,0,0,0,0,27463.538723230362,-489.1
260,-546.75,-105.0,-1915.0,99.0,0,0,0,0,27553.647449970245,-489.1
261,-559.8,-105.0,-1915.0,99.0,0,0,0,0,27641.54562354088,-489.1
262,-564.55,-105.0,-1915.0,99.0,0,0,0,0,27732.81793808937,-489.1
263,-537.15,-105.0,-1425.0,99.0,0,0,0,0,27822.094777822495,-489.1
264,-530.45,-105.0,-1425.0,99.0,0,0,0,0,27910.18691420555,-489.1
265,-544.25,-75.0,-1425.0,99.0,0,0,0,0,28000.195637464523,-489.1
266,-549.7,-75.0,-1720.0,99.0,0,0,0,0,28090.652812480927,-489.1
267,-517.5,-75.0,-1720.0,99.0,0,0,0,0,28178.481684446335,-489.1
268,-514.3,-45.0,-1720.0,99.0,0,0,0,0,28267.69557762146,-489.1
269,-516.95,-45.0,-1720.0,99.0,0,0,0,0,28355.888758182526,-489.1
270,-506.1,-45.0,-1915.0,99.0,0,0,0,0,28445.46794104576,-489.1
271,-520.8,-45.0,-2055.0,99.0,0,0,0,0,28535.60714697838,-489.1
272,-515.0,-45.0,-2055.0,99.0,0,0,0,0,28621.16606068611,-489.1
273,-530.15,-45.0,-2055.0,99.0,0,0,0,0,28708.115384101868,-489.1
274,-519.05,-45.0,-2055.0,99.0,0,0,0,0,28793.799272298813,-489.1
275,-520.2,-45.0,-2055.0,99.0,0,0,0,0,28881.395334482193,-489.1
276,-489.55,-45.0,-2055.0,99.0,0,0,0,0,28967.6260638237,-489.1
277,-510.8,-20.0,-2055.0,99.0,0,0,0,0,29054.298229694366,-489.1
278,-514.0,-20.0,-2055.0,99.0,0,0,0,0,29140.93144440651,-489.1
279,-523.45,-20.0,-2055.0,99.0,0,0,0,0,29228.42082095146,-489.1
280,-509.3,-20.0,-2055.0,99.0,0,0,0,0,29314.1210064888,-489.1
281,-490.45,-20.0,-1425.0,99.0,0,0,0,0,29398.735619306564,-489.1
282,-485.7,-20.0,-1425.0,99.0,0,0,0,0,29487.891623973846,-485.7
283,-511.45,-20.0,-1590.0,99.0,0,0,0,0,29575.643512010574,-485.7
284,-528.3,-20.0,-1590.0,99.0,0,0,0,0,29663.077696323395,-485.7
285,-541.8,-20.0,-1805.0,99.0,0,0,0,0,29751.637997865677,-485.7
286,-549.4,-20.0,-1805.0,99.0,0,0,0,0,29844.276393175125,-485.7
287,-558.35,-15.0,-1805.0,99.0,0,0,0,0,29933.64847588539,-485.7
288,-577.4,-15.0,-1805.0,99.0,0,0,0,0,30022.507202863693,-485.7
289,-576.05,-15.0,-1805.0,99.0,0,0,0,0,30109.646834611893,-485.7
290,-598.4,-15.0,-1805.0,99.0,0,0,0,0,30201.214907169342,-485.7
291,-611.4,-15.0,-1805.0,99.0,0,0,0,0,30291.1908762455,-485.7
292,-611.5,-15.0,-1805.0,99.0,0,0,0,0,30378.550498247147,-485.7
293,-591.35,-15.0,-1805.0,99.0,0,0,0,0,30465.224909067154,-485.7
294,-590.45,-15.0,-1805.0,99.0,0,0,0,0,30552.580377817154,-485.7
295,-591.4,-15.0,-1575.0,99.0,0,0,0,0,30641.42838859558,-485.7
296,-612.5,-15.0,-1575.0,99.0,0,0,0,0,30727.936517953873,-485.7
297,-604.8,-90.0,-1575.0,99.0,0,0,0,0,30816.568593263626,-485.7
298,-629.8,-80.0,-1655.0,99.0,0,0,0,0,30905.70332455635,-485.7
299,-634.4,-35.0,-1655.0,99.0,0,0,0,0,30991.14112019539,-485.7
300,-635.5,-35.0,-1655.0,99.0,0,0,0,0,31079.93981695175,-485.7
301,-620.45,-35.0,-1655.0,99.0,0,0,0,0,31166.888436079025,-485.7
302,-618.15,-35.0,-1655.0,99.0,0,0,0,0,31255.970021009445,-485.7
303,-618.75,-35.0,-1655.0,99.0,0,0,0,0,31345.907823085785,-485.7
304,-586.4,-35.0,-1655.0,99.0,0,0,0,0,31434.818832159042,-485.7
305,-583.45,-35.0,-1655.0,99.0,0,0,0,0,31523.039979934692,-485.7
306,-588.0,-35.0,-1655.0,99.0,0,0,0,0,31609.885045289993,-485.7
307,-589.65,-35.0,-1655.0,99.0,0,0,0,0,31695.531322717667,-485.7
308,-546.5,-35.0,-1495.0,99.0,0,0,0,0,31782.444209098816,-485.7
309,-542.65,-70.0,-1495.0,99.0,0,0,0,0,31881.322061300278,-485.7
310,-531.45,-70.0,-1455.0,99.0,0,0,0,0,31991.650407791138,-485.7
311,-544.1,-120.0,-1455.0,99.0,0,0,0,0,32081.0866150856,-485.7
312,-589.8,-120.0,-1455.0,99.0,0,0,0,0,32168.23741197586,-485.7
313,-603.4,-120.0,-1930.0,99.0,0,0,0,0,32257.59296274185,-485.7
314,-639.95,-120.0,-1930.0,99.0,0,0,0,0,32345.994527816772,-485.7
315,-664.1,-120.0,-1930.0,99.0,0,0,0,0,32433.281727075577,-485.7
316,-635.65,-120.0,-1930.0,99.0,0,0,0,0,32539.189977884293,-485.7
317,-626.7,-120.0,-1930.0,99.0,0,0,0,0,32640.416731357574,-485.7
318,-657.85,-120.0,-1930.0,99.0,0,0,0,0,32738.15945482254,-485.7
319,-667.6,-120.0,-1930.0,99.0,0,0,0,0,32827.91437339783,-485.7
