iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
153,-611.7,-60.0,-1975.0,99.0,0,0,0,0,16843.327552080154,-495.55
154,-610.55,-85.0,-1975.0,99.0,0,0,0,0,16949.13915848732,-495.55
155,-590.55,-55.0,-1355.0,99.0,0,0,0,0,17060.109308242798,-495.55
156,-589.7,-55.0,-1355.0,99.0,0,0,0,0,17166.156245946884,-495.55
157,-577.55,0.0,-1295.0,99.0,0,0,0,0,17275.77185511589,-495.55
158,-593.85,0.0,-1620.0,99.0,0,0,0,0,17384.151322364807,-495.55
159,-623.6,0.0,-1850.0,99.0,0,0,0,0,17494.55966901779,-495.55
160,-640.75,0.0,-1850.0,99.0,0,0,0,0,17602.791584014893,-495.55
161,-638.2,0.0,-1850.0,99.0,0,0,0,0,17711.104168653488,-495.55
162,-651.7,0.0,-1850.0,99.0,0,0,0,0,17820.20822238922,-495.55
163,-655.1,0.0,-1850.0,99.0,0,0,0,0,17928.406851053238,-495.55
164,-645.85,0.0,-1850.0,99.0,0,0,0,0,18037.808207511902,-495.55
165,-614.7,0.0,-1850.0,99.0,0,0,0,0,18144.956285476685,-495.55
166,-599.35,0.0,-1850.0,99.0,0,0,0,0,18253.97899031639,-495.55
167,-580.75,-115.0,-1850.0,99.0,0,0,0,0,18363.931249141693,-495.55
168,-557.1,-115.0,-1850.0,99.0,0,0,0,0,18474.031847000122,-495.55
169,-543.85,-35.0,-1595.0,99.0,0,0,0,0,18580.74467921257,-495.55
170,-522.85,-35.0,-1275.0,99.0,0,0,0,0,18686.59740638733,-495.55
171,-521.45,-35.0,-1385.0,99.0,0,0,0,0,18795.4896671772,-495.55
172,-504.45,-35.0,-1385.0,99.0,0,0,0,0,18904.09020805359,-495.55
173,-494.8,-35.0,-1705.0,99.0,0,0,0,0,19015.168474197388,-494.8
174,-516.8,-35.0,-1780.0,99.0,0,0,0,0,19123.210012435913,-494.8
175,-523.8,-35.0,-1780.0,99.0,0,0,0,0,19229.65312409401,-494.8
176,-568.0,-35.0,-1780.0,99.0,0,0,0,0,19335.261902093887,-494.8
177,-601.15,-35.0,-2035.0,99.0,0,0,0,0,19438.949796676636,-494.8
178,-624.05,-35.0,-2035.0,99.0,0,0,0,0,19548.29233455658,-494.8
179,-597.6,-55.0,-2035.0,99.0,0,0,0,0,19653.114884614944,-494.8
180,-594.05,-55.0,-2035.0,99.0,0,0,0,0,19762.09301161766,-494.8
181,-581.4,-55.0,-2035.0,99.0,0,0,0,0,19873.70190191269,-494.8
182,-592.25,-55.0,-2035.0,99.0,0,0,0,0,19984.20456624031,-494.8
183,-630.75,-55.0,-2205.0,99.0,0,0,0,0,20092.335195302963,-494.8
184,-635.4,-55.0,-2205.0,99.0,0,0,0,0,20199.063734054565,-494.8
185,-649.6,-70.0,-2205.0,99.0,0,0,0,0,20311.50768184662,-494.8
186,-647.1,-90.0,-2205.0,99.0,0,0,0,0,20419.121958255768,-494.8
187,-624.35,-90.0,-2205.0,99.0,0,0,0,0,20530.65093588829,-494.8
188,-629.0,-90.0,-2205.0,99.0,0,0,0,0,20637.854554653168,-494.8
189,-664.95,-130.0,-2205.0,99.0,0,0,0,0,20745.1553940773,-494.8
190,-700.8,-130.0,-2205.0,99.0,0,0,0,0,20854.38999772072,-494.8
191,-711.55,-155.0,-2205.0,99.0,0,0,0,0,20960.953997850418,-494.8
192,-729.9,-135.0,-2205.0,99.0,0,0,0,0,21071.321178913116,-494.8
193,-679.2,-135.0,-1720.0,99.0,0,0,0,0,21179.838356018066,-494.8
194,-665.2,-100.0,-1720.0,99.0,0,0,0,0,21284.04504966736,-494.8
195,-643.8,-95.0,-1720.0,99.0,0,0,0,0,21391.950530290604,-494.8
196,-631.85,-95.0,-1720.0,99.0,0,0,0,0,21496.006056308746,-494.8
197,-623.85,-95.0,-1720.0,99.0,0,0,0,0,21605.9490442276,-494.8
198,-613.85,-95.0,-1720.0,99.0,0,0,0,0,21716.13238143921,-494.8
199,-598.8,-70.0,-1720.0,99.0,0,0,0,0,21823.277465343475,-494.8
200,-585.65,-70.0,-1710.0,99.0,0,0,0,0,21931.975688695908,-494.8
201,-569.0,-70.0,-1710.0,99.0,0,0,0,0,22039.086513757706,-494.8
202,-549.9,-70.0,-1710.0,99.0,0,0,0,0,22145.74806714058,-494.8
203,-561.15,-70.0,-1710.0,99.0,0,0,0,0,22253.210094690323,-494.8
204,-553.2,-70.0,-1710.0,99.0,0,0,0,0,22358.359092235565,-494.8
205,-566.95,-70.0,-1710.0,99.0,0,0,0,0,22468.20664525032,-494.8
206,-553.0,-70.0,-1710.0,99.0,0,0,0,0,22576.19462442398,-494.8
207,-548.15,-70.0,-1710.0,99.0,0,0,0,0,22682.518006563187,-494.8
208,-547.45,-100.0,-1525.0,99.0,0,0,0,0,22788.495780467987,-494.8
209,-544.65,-100.0,-1525.0,99.0,0,0,0,0,22897.71718931198,-494.8
210,-524.2,-100.0,-1655.0,99.0,0,0,0,0,23005.274141788483,-494.8
211,-531.35,-100.0,-1655.0,99.0,0,0,0,0,23114.821739673615,-494.8
212,-548.35,-100.0,-1655.0,99.0,0,0,0,0,23221.61552619934,-494.8
213,-535.7,-30.0,-1655.0,99.0,0,0,0,0,23327.605234146118,-494.8
214,-531.85,-30.0,-1655.0,99.0,0,0,0,0,23437.412747383118,-494.8
215,-525.75,-30.0,-1655.0,99.0,0,0,0,0,23545.664112091064,-494.8
216,-535.45,-30.0,-1655.0,99.0,0,0,0,0,23656.095923662186,-494.8
217,-544.35,-30.0,-1655.0,99.0,0,0,0,0,23766.433935403824,-494.8
218,-536.9,-30.0,-1655.0,99.0,0,0,0,0,23869.19247674942,-494.8
219,-512.75,-30.0,-1655.0,99.0,0,0,0,0,23973.5285487175,-494.8
220,-515.6,-30.0,-1490.0,99.0,0,0,0,0,24080.310265541077,-494.8
221,-523.3,-30.0,-1490.0,99.0,0,0,0,0,24186.277621030807,-494.8
222,-496.7,-30.0,-1490.0,99.0,0,0,0,0,24293.951817274094,-494.8
223,-510.6,-30.0,-1490.0,99.0,0,0,0,0,24404.413111448288,-494.8
224,-529.75,-30.0,-1670.0,99.0,0,0,0,0,24508.316023349762,-494.8
225,-534.9,-30.0,-1670.0,99.0,0,0,0,0,24618.814239263535,-494.8
226,-526.9,-80.0,-1670.0,99.0,0,0,0,0,24723.962948322296,-494.8
227,-524.7,-80.0,-1670.0,99.0,0,0,0,0,24835.022737264633,-494.8
228,-549.0,-80.0,-1670.0,99.0,0,0,0,0,24943.981785297394,-494.8
229,-543.95,-80.0,-1670.0,99.0,0,0,0,0,25056.27800631523,-494.8
230,-530.15,-80.0,-1670.0,99.0,0,0,0,0,25164.44222021103,-494.8
231,-538.15,-85.0,-1670.0,99.0,0,0,0,0,25271.63284087181,-494.8
