iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
22,-915.4,-240.0,-2745.0,99.0,0,0,0,0,1133.3350481987,-915.4
23,-886.4,-210.0,-2125.0,99.0,0,0,0,0,1181.3255372047424,-886.4
24,-860.25,-210.0,-2125.0,99.0,0,0,0,0,1228.3396391868591,-860.25
25,-829.35,-210.0,-2125.0,99.0,0,0,0,0,1279.3698282241821,-829.35
26,-788.8,-210.0,-1935.0,99.0,0,0,0,0,1329.0316700935364,-788.8
27,-785.05,-210.0,-2300.0,99.0,0,0,0,0,1377.8962106704712,-785.05
28,-785.55,-235.0,-2300.0,99.0,0,0,0,0,1425.3794610500336,-785.05
29,-771.55,-235.0,-2300.0,99.0,0,0,0,0,1475.8196580410004,-771.55
30,-793.35,-225.0,-2300.0,99.0,0,0,0,0,1523.1310784816742,-771.55
31,-780.4,-175.0,-2300.0,99.0,0,0,0,0,1572.4904334545135,-771.55
32,-770.35,-175.0,-2290.0,99.0,0,0,0,0,1618.5906894207,-770.35
33,-795.75,-175.0,-2290.0,99.0,0,0,0,0,1667.596843957901,-770.35
34,-793.25,-175.0,-2225.0,99.0,0,0,0,0,1718.4259543418884,-770.35
35,-753.75,-175.0,-2225.0,99.0,0,0,0,0,1767.3134009838104,-753.75
36,-777.25,-215.0,-2225.0,99.0,0,0,0,0,1813.7522540092468,-753.75
37,-771.15,-175.0,-2225.0,99.0,0,0,0,0,1863.343227148056,-753.75
38,-729.7,-175.0,-2225.0,99.0,0,0,0,0,1910.7745578289032,-729.7
39,-738.5,-170.0,-1825.0,99.0,0,0,0,0,1962.7417929172516,-729.7
40,-730.75,-170.0,-1825.0,99.0,0,0,0,0,2012.963783979416,-729.7
41,-708.6,-170.0,-1825.0,99.0,0,0,0,0,2060.9447429180145,-708.6
42,-701.4,-170.0,-1640.0,99.0,0,0,0,0,2108.057565689087,-701.4
43,-675.05,-170.0,-1770.0,99.0,0,0,0,0,2156.6962218284607,-675.05
44,-669.55,-200.0,-1770.0,99.0,0,0,0,0,2207.75879406929,-669.55
45,-665.65,-155.0,-1770.0,99.0,0,0,0,0,2256.0820138454437,-665.65
46,-664.3,-155.0,-1770.0,99.0,0,0,0,0,2304.335990667343,-664.3
47,-637.75,-155.0,-1770.0,99.0,0,0,0,0,2352.7038717269897,-637.75
48,-648.85,-155.0,-1680.0,99.0,0,0,0,0,2401.864930152893,-637.75
49,-620.25,-155.0,-1370.0,99.0,0,0,0,0,2446.831780433655,-620.25
50,-619.1,-50.0,-1820.0,99.0,0,0,0,0,2495.5265934467316,-619.1
51,-592.45,-50.0,-1820.0,99.0,0,0,0,0,2546.1117799282074,-592.45
52,-590.15,-50.0,-1820.0,99.0,0,0,0,0,3131.326615333557,-590.15
53,-560.65,-50.0,-1820.0,99.0,0,0,0,0,3180.292120218277,-560.65
54,-562.25,-50.0,-1820.0,99.0,0,0,0,0,3228.153407096863,-560.65
55,-592.0,-100.0,-1370.0,99.0,0,0,0,0,3277.423959493637,-560.65
56,-631.3,-185.0,-1400.0,99.0,0,0,0,0,3326.028419494629,-560.65
57,-650.05,-120.0,-1495.0,99.0,0,0,0,0,3371.997375011444,-560.65
58,-635.2,-90.0,-1495.0,99.0,0,0,0,0,3418.9138045310974,-560.65
59,-625.7,-90.0,-1495.0,99.0,0,0,0,0,3468.607867717743,-560.65
60,-615.45,-90.0,-1495.0,99.0,0,0,0,0,3518.8904626369476,-560.65
61,-575.6,-90.0,-1345.0,99.0,0,0,0,0,3568.2422103881836,-560.65
62,-605.7,-190.0,-1775.0,99.0,0,0,0,0,3614.2156364917755,-560.65
63,-620.8,-195.0,-1775.0,99.0,0,0,0,0,3666.387529850006,-560.65
64,-602.45,-195.0,-1775.0,99.0,0,0,0,0,3719.5600678920746,-560.65
65,-596.55,-195.0,-1775.0,99.0,0,0,0,0,3773.3148505687714,-560.65
66,-614.1,-170.0,-1775.0,99.0,0,0,0,0,3827.409918785095,-560.65
67,-613.7,-170.0,-1535.0,99.0,0,0,0,0,3879.262870311737,-560.65
68,-611.15,-170.0,-1535.0,99.0,0,0,0,0,3929.4449071884155,-560.65
69,-614.65,-170.0,-1515.0,99.0,0,0,0,0,3977.7202322483063,-560.65
70,-615.5,-170.0,-1515.0,99.0,0,0,0,0,4024.355265378952,-560.65
71,-602.35,-155.0,-1515.0,99.0,0,0,0,0,4077.4852645397186,-560.65
72,-587.35,-150.0,-1835.0,99.0,0,0,0,0,4124.928141593933,-560.65
73,-571.9,-150.0,-1835.0,99.0,0,0,0,0,4175.056144475937,-560.65
74,-589.6,-150.0,-1835.0,99.0,0,0,0,0,4225.888071775436,-560.65
75,-576.65,-150.0,-1835.0,99.0,0,0,0,0,4272.149288654327,-560.65
76,-559.55,-150.0,-1835.0,99.0,0,0,0,0,4321.933921337128,-559.55
77,-529.7,-150.0,-1415.0,99.0,0,0,0,0,4371.777874708176,-529.7
78,-537.75,-150.0,-1415.0,99.0,0,0,0,0,4421.624785900116,-529.7
79,-502.85,-150.0,-1985.0,99.0,0,0,0,0,4470.937626123428,-502.85
80,-538.3,-150.0,-1985.0,99.0,0,0,0,0,4517.759603977203,-502.85
81,-558.4,-120.0,-1985.0,99.0,0,0,0,0,4566.445050954819,-502.85
82,-578.2,-120.0,-1985.0,99.0,0,0,0,0,4615.578956127167,-502.85
83,-593.1,-120.0,-1985.0,99.0,0,0,0,0,4659.933573484421,-502.85
84,-573.25,-85.0,-1430.0,99.0,0,0,0,0,4706.280289411545,-502.85
85,-576.75,-85.0,-1430.0,99.0,0,0,0,0,4753.1992354393005,-502.85
86,-578.85,-85.0,-1430.0,99.0,0,0,0,0,4800.997232437134,-502.85
87,-588.85,-85.0,-1430.0,99.0,0,0,0,0,4850.411056280136,-502.85
88,-576.4,-85.0,-1415.0,99.0,0,0,0,0,4897.344748735428,-502.85
89,-579.05,-105.0,-1415.0,99.0,0,0,0,0,4943.568891525269,-502.85
90,-551.05,-115.0,-1415.0,99.0,0,0,0,0,4991.596980810165,-502.85
91,-563.8,-115.0,-1415.0,99.0,0,0,0,0,5037.211089849472,-502.85
92,-547.9,-135.0,-1155.0,99.0,0,0,0,0,5083.627536773682,-502.85
93,-549.25,-135.0,-1155.0,99.0,0,0,0,0,5128.590837955475,-502.85
94,-582.1,-135.0,-1475.0,99.0,0,0,0,0,5177.288772106171,-502.85
95,-568.3,-135.0,-1475.0,99.0,0,0,0,0,5225.8842442035675,-502.85
96,-567.75,-135.0,-1475.0,99.0,0,0,0,0,5274.982739210129,-502.85
97,-576.7,-115.0,-1475.0,99.0,0,0,0,0,5323.939541339874,-502.85
98,-574.8,-95.0,-1475.0,99.0,0,0,0,0,5371.465213298798,-502.85
99,-555.9,-95.0,-1320.0,99.0,0,0,0,0,5420.203942060471,-502.85
100,-563.85,-95.0,-1385.0,99.0,0,0,0,0,5466.204235076904,-502.85
101,-596.45,-95.0,-1385.0,99.0,0,0,0,0,5516.302442789078,-502.85
102,-624.0,-95.0,-1455.0,99.0,0,0,0,0,5563.485514640808,-502.85
103,-657.7,-105.0,-1455.0,99.0,0,0,0,0,5613.952083826065,-502.85
104,-664.95,-110.0,-1540.0,99.0,0,0,0,0,5660.199453830719,-502.85
105,-667.75,-110.0,-1540.0,99.0,0,0,0,0,5711.942924261093,-502.85
106,-659.1,-110.0,-1540.0,99.0,0,0,0,0,5759.647928953171,-502.85
107,-613.35,-110.0,-1540.0,99.0,0,0,0,0,5807.877350330353,-502.85
108,-586.2,-105.0,-1540.0,99.0,0,0,0,0,5854.821432352066,-502.85
109,-580.6,-105.0,-1505.0,99.0,0,0,0,0,5902.285869598389,-502.85
110,-582.9,-105.0,-1870.0,99.0,0,0,0,0,5952.997080564499,-502.85
111,-573.5,-105.0,-1870.0,99.0,0,0,0,0,6002.135783672333,-502.85
112,-560.7,-105.0,-1870.0,99.0,0,0,0,0,6050.144677400589,-502.85
113,-557.95,-135.0,-1870.0,99.0,0,0,0,0,6099.37660074234,-502.85
114,-557.1,-135.0,-1870.0,99.0,0,0,0,0,6148.751850128174,-502.85
115,-543.8,-135.0,-1430.0,99.0,0,0,0,0,6196.5357048511505,-502.85
116,-588.45,-130.0,-1815.0,99.0,0,0,0,0,6241.924227714539,-502.85
117,-627.2,-130.0,-1815.0,99.0,0,0,0,0,6290.178257226944,-502.85
118,-637.4,-120.0,-1815.0,99.0,0,0,0,0,6340.128173589706,-502.85
119,-646.9,-120.0,-1815.0,99.0,0,0,0,0,6392.545878171921,-502.85
120,-676.25,-120.0,-1815.0,99.0,0,0,0,0,6442.950942993164,-502.85
121,-638.95,-105.0,-1960.0,99.0,0,0,0,0,6493.277722597122,-502.85
122,-633.6,-105.0,-1960.0,99.0,0,0,0,0,6541.313880205154,-502.85
123,-647.75,-105.0,-1960.0,99.0,0,0,0,0,6590.733132600784,-502.85
124,-645.65,-105.0,-1960.0,99.0,0,0,0,0,6641.120512962341,-502.85
125,-628.3,-105.0,-1960.0,99.0,0,0,0,0,6691.057027339935,-502.85
126,-623.25,-215.0,-1690.0,99.0,0,0,0,0,6740.002319097519,-502.85
127,-611.3,-215.0,-1690.0,99.0,0,0,0,0,6787.452514886856,-502.85
128,-572.9,-215.0,-1690.0,99.0,0,0,0,0,6835.395122051239,-502.85
129,-560.95,-140.0,-1690.0,99.0,0,0,0,0,6885.466154098511,-502.85
130,-571.1,-125.0,-1420.0,99.0,0,0,0,0,6933.0493314266205,-502.85
131,-597.4,-125.0,-1290.0,99.0,0,0,0,0,6981.636124134064,-502.85
132,-607.95,-125.0,-1580.0,99.0,0,0,0,0,7029.804064035416,-502.85
133,-592.65,-125.0,-1580.0,99.0,0,0,0,0,7077.869935512543,-502.85
134,-596.45,-110.0,-1580.0,99.0,0,0,0,0,7128.377687454224,-502.85
135,-607.6,-110.0,-1580.0,99.0,0,0,0,0,7178.022400856018,-502.85
136,-571.85,-110.0,-1580.0,99.0,0,0,0,0,7228.672030448914,-502.85
137,-557.0,-110.0,-1490.0,99.0,0,0,0,0,7278.58506321907,-502.85
138,-567.3,-110.0,-1490.0,99.0,0,0,0,0,7328.2671139240265,-502.85
139,-562.5,-115.0,-1490.0,99.0,0,0,0,0,7376.7377688884735,-502.85
140,-577.4,-115.0,-1500.0,99.0,0,0,0,0,7424.445175886154,-502.85
141,-563.9,-105.0,-1500.0,99.0,0,0,0,0,7473.703323125839,-502.85
142,-578.95,-105.0,-1500.0,99.0,0,0,0,0,7522.96724152565,-502.85
143,-593.6,-105.0,-1500.0,99.0,0,0,0,0,7569.0918691158295,-502.85
144,-599.2,-105.0,-1500.0,99.0,0,0,0,0,7619.5739579200745,-502.85
145,-596.8,-105.0,-1675.0,99.0,0,0,0,0,7669.579953670502,-502.85
146,-628.0,-140.0,-1675.0,99.0,0,0,0,0,7717.542761325836,-502.85
147,-643.5,-140.0,-1675.0,99.0,0,0,0,0,7770.559213399887,-502.85
148,-635.05,-140.0,-1675.0,99.0,0,0,0,0,7821.433338165283,-502.85
149,-638.4,-140.0,-1675.0,99.0,0,0,0,0,7871.30969452858,-502.85
150,-600.7,-100.0,-1305.0,99.0,0,0,0,0,7922.463964223862,-502.85
151,-557.6,-100.0,-1585.0,99.0,0,0,0,0,7970.557113170624,-502.85
152,-558.6,-100.0,-1940.0,99.0,0,0,0,0,8020.561999797821,-502.85
153,-571.8,-100.0,-1940.0,99.0,0,0,0,0,8069.989488124847,-502.85
154,-560.9,-100.0,-1940.0,99.0,0,0,0,0,8119.541174173355,-502.85
155,-560.95,-140.0,-1940.0,99.0,0,0,0,0,8169.265275716782,-502.85
156,-561.15,-140.0,-1940.0,99.0,0,0,0,0,8219.68557024002,-502.85
157,-550.7,-140.0,-1460.0,99.0,0,0,0,0,8270.860830545425,-502.85
158,-568.2,-140.0,-1510.0,99.0,0,0,0,0,8321.50020480156,-502.85
159,-591.35,-145.0,-1510.0,99.0,0,0,0,0,8369.217504501343,-502.85
160,-596.4,-205.0,-1510.0,99.0,0,0,0,0,8416.791678905487,-502.85
161,-609.15,-205.0,-1660.0,99.0,0,0,0,0,8467.304865121841,-502.85
162,-606.95,-220.0,-1660.0,99.0,0,0,0,0,8517.284722566605,-502.85
163,-589.4,-155.0,-1660.0,99.0,0,0,0,0,8568.424693107605,-502.85
164,-574.75,-125.0,-1660.0,99.0,0,0,0,0,8618.47580575943,-502.85
165,-591.3,-110.0,-1660.0,99.0,0,0,0,0,8669.291524887085,-502.85
166,-585.95,-110.0,-1365.0,99.0,0,0,0,0,8719.511821746826,-502.85
167,-603.95,-110.0,-1280.0,99.0,0,0,0,0,8770.980231523514,-502.85
168,-587.35,-110.0,-1280.0,99.0,0,0,0,0,8817.787696123123,-502.85
169,-597.9,-110.0,-1235.0,99.0,0,0,0,0,8867.11886548996,-502.85
170,-599.1,-150.0,-1380.0,99.0,0,0,0,0,8916.695566415787,-502.85
171,-595.25,-145.0,-1565.0,99.0,0,0,0,0,8965.249107122421,-502.85
172,-564.0,-145.0,-1565.0,99.0,0,0,0,0,9015.286188602448,-502.85
173,-579.45,-145.0,-1565.0,99.0,0,0,0,0,9067.14695072174,-502.85
174,-552.2,-145.0,-1565.0,99.0,0,0,0,0,9116.153911590576,-502.85
175,-532.95,-145.0,-1565.0,99.0,0,0,0,0,9164.548062324524,-502.85
176,-523.9,-145.0,-1405.0,99.0,0,0,0,0,9215.34167766571,-502.85
177,-540.0,-145.0,-1405.0,99.0,0,0,0,0,9263.222435235977,-502.85
178,-542.8,-145.0,-1210.0,99.0,0,0,0,0,9311.47609615326,-502.85
179,-552.45,-145.0,-1375.0,99.0,0,0,0,0,9361.938150882721,-502.85
180,-599.9,-155.0,-1855.0,99.0,0,0,0,0,9409.78051185608,-502.85
181,-620.35,-155.0,-1855.0,99.0,0,0,0,0,9458.02989912033,-502.85
182,-633.4,-155.0,-2060.0,99.0,0,0,0,0,9507.732633590698,-502.85
183,-628.85,-205.0,-2060.0,99.0,0,0,0,0,9556.364908218384,-502.85
184,-653.4,-215.0,-2060.0,99.0,0,0,0,0,9606.696141004562,-502.85
185,-630.95,-190.0,-2105.0,99.0,0,0,0,0,9655.185520648956,-502.85
186,-632.9,-160.0,-2105.0,99.0,0,0,0,0,9704.66515994072,-502.85
187,-617.45,-160.0,-2105.0,99.0,0,0,0,0,9755.309563159943,-502.85
188,-585.6,-105.0,-2105.0,99.0,0,0,0,0,9805.66077542305,-502.85
189,-573.55,-90.0,-2105.0,99.0,0,0,0,0,9854.397502660751,-502.85
190,-571.4,-90.0,-1330.0,99.0,0,0,0,0,9902.292103528976,-502.85
191,-560.75,-90.0,-1330.0,99.0,0,0,0,0,9950.589037179947,-502.85
192,-547.95,-90.0,-1325.0,99.0,0,0,0,0,9999.993334770203,-502.85
193,-553.9,-90.0,-1325.0,99.0,0,0,0,0,10049.838005304337,-502.85
194,-567.65,-150.0,-1875.0,99.0,0,0,0,0,10098.619767665863,-502.85
195,-611.5,-150.0,-1875.0,99.0,0,0,0,0,10148.356576442719,-502.85
196,-632.25,-95.0,-1875.0,99.0,0,0,0,0,10198.958763360977,-502.85
197,-638.8,-95.0,-1875.0,99.0,0,0,0,0,10249.228715658188,-502.85
198,-634.75,-95.0,-1770.0,99.0,0,0,0,0,10298.630449295044,-502.85
199,-656.85,-95.0,-1770.0,99.0,0,0,0,0,10350.012271642685,-502.85
200,-619.15,-95.0,-1735.0,99.0,0,0,0,0,10400.368730783463,-502.85
201,-602.3,-135.0,-1735.0,99.0,0,0,0,0,10450.028192043304,-502.85
202,-603.15,-135.0,-1735.0,99.0,0,0,0,0,10499.10427236557,-502.85
203,-607.4,-135.0,-1420.0,99.0,0,0,0,0,10548.3609354496,-502.85
204,-592.3,-135.0,-1830.0,99.0,0,0,0,0,10599.47742509842,-502.85
205,-564.25,-135.0,-1830.0,99.0,0,0,0,0,10649.130220651627,-502.85
206,-615.8,-135.0,-2115.0,99.0,0,0,0,0,10698.103832244873,-502.85
207,-602.6,-170.0,-2115.0,99.0,0,0,0,0,10748.115679979324,-502.85
208,-603.1,-170.0,-2115.0,99.0,0,0,0,0,10800.402181148529,-502.85
209,-627.05,-210.0,-2115.0,99.0,0,0,0,0,10848.50601553917,-502.85
210,-655.1,-145.0,-2115.0,99.0,0,0,0,0,10897.20390176773,-502.85
211,-637.75,-140.0,-1675.0,99.0,0,0,0,0,10946.117362737656,-502.85
212,-661.35,-140.0,-1885.0,99.0,0,0,0,0,10996.28074336052,-502.85
213,-642.5,-140.0,-1885.0,99.0,0,0,0,0,11045.88985323906,-502.85
214,-607.4,-140.0,-1885.0,99.0,0,0,0,0,11094.609247922897,-502.85
215,-617.3,-140.0,-1885.0,99.0,0,0,0,0,11143.49777340889,-502.85
216,-596.75,-140.0,-1885.0,99.0,0,0,0,0,11194.88811326027,-502.85
217,-592.1,-140.0,-1855.0,99.0,0,0,0,0,11240.752933979034,-502.85
218,-606.45,-140.0,-1425.0,99.0,0,0,0,0,11289.343353748322,-502.85
219,-605.35,-140.0,-1410.0,99.0,0,0,0,0,11338.190288305283,-502.85
220,-593.65,-110.0,-2020.0,99.0,0,0,0,0,11388.954092979431,-502.85
221,-602.2,-110.0,-2020.0,99.0,0,0,0,0,11437.154002666473,-502.85
222,-609.1,-110.0,-2020.0,99.0,0,0,0,0,11487.698638439178,-502.85
223,-602.6,-110.0,-2020.0,99.0,0,0,0,0,11537.214411020279,-502.85
224,-609.05,-110.0,-2020.0,99.0,0,0,0,0,11586.824261426926,-502.85
225,-594.7,-135.0,-1635.0,99.0,0,0,0,0,11635.343266963959,-502.85
226,-618.45,-135.0,-1635.0,99.0,0,0,0,0,11686.460806846619,-502.85
227,-638.65,-135.0,-2195.0,99.0,0,0,0,0,11737.117133617401,-502.85
228,-638.65,-135.0,-2195.0,99.0,0,0,0,0,11784.390897274017,-502.85
229,-635.1,-135.0,-2195.0,99.0,0,0,0,0,11834.175911664963,-502.85
230,-628.25,-100.0,-2195.0,99.0,0,0,0,0,11885.76351904869,-502.85
231,-613.0,-100.0,-2195.0,99.0,0,0,0,0,11938.426708221436,-502.85
232,-579.65,-100.0,-1945.0,99.0,0,0,0,0,11986.976158380508,-502.85
233,-584.3,-100.0,-1945.0,99.0,0,0,0,0,12036.932770967484,-502.85
234,-566.4,-100.0,-1945.0,99.0,0,0,0,0,12086.70598578453,-502.85
235,-579.15,-130.0,-1945.0,99.0,0,0,0,0,12135.739125013351,-502.85
236,-574.25,-130.0,-1540.0,99.0,0,0,0,0,12184.770107030869,-502.85
237,-600.3,-130.0,-1860.0,99.0,0,0,0,0,12232.16399383545,-502.85
238,-606.65,-115.0,-1860.0,99.0,0,0,0,0,12282.234124422073,-502.85
239,-612.05,-115.0,-1860.0,99.0,0,0,0,0,12331.442447900772,-502.85
240,-603.05,-115.0,-1860.0,99.0,0,0,0,0,12380.052147865295,-502.85
241,-599.0,-115.0,-1860.0,99.0,0,0,0,0,12429.594764471054,-502.85
242,-591.25,-115.0,-2165.0,99.0,0,0,0,0,12476.650028467178,-502.85
243,-597.75,-130.0,-2165.0,99.0,0,0,0,0,12526.68934726715,-502.85
244,-595.2,-130.0,-2165.0,99.0,0,0,0,0,12576.533102750778,-502.85
245,-595.8,-130.0,-2165.0,99.0,0,0,0,0,12628.554196119308,-502.85
246,-612.6,-130.0,-2165.0,99.0,0,0,0,0,12679.245368003845,-502.85
247,-633.4,-135.0,-1745.0,99.0,0,0,0,0,12728.19381904602,-502.85
248,-602.15,-135.0,-1745.0,99.0,0,0,0,0,12778.665381908417,-502.85
249,-620.75,-135.0,-1745.0,99.0,0,0,0,0,12827.619697332382,-502.85
250,-645.85,-135.0,-2050.0,99.0,0,0,0,0,12876.297293424606,-502.85
251,-640.8,-150.0,-2050.0,99.0,0,0,0,0,12925.224351406097,-502.85
252,-607.2,-150.0,-2050.0,99.0,0,0,0,0,12973.403363704681,-502.85
253,-637.75,-150.0,-2050.0,99.0,0,0,0,0,13022.753025770187,-502.85
254,-613.85,-150.0,-2050.0,99.0,0,0,0,0,13071.021702289581,-502.85
255,-584.85,-150.0,-1785.0,99.0,0,0,0,0,13120.463720321655,-502.85
256,-591.75,-140.0,-1785.0,99.0,0,0,0,0,13171.330519676208,-502.85
257,-621.75,-140.0,-1685.0,99.0,0,0,0,0,13219.963277578354,-502.85
258,-601.15,-110.0,-1970.0,99.0,0,0,0,0,13268.721006631851,-502.85
259,-603.15,-110.0,-1970.0,99.0,0,0,0,0,13318.479662895203,-502.85
260,-613.6,-110.0,-1970.0,99.0,0,0,0,0,13367.877309560776,-502.85
261,-596.9,-110.0,-1970.0,99.0,0,0,0,0,13417.197067260742,-502.85
262,-578.05,-110.0,-1970.0,99.0,0,0,0,0,13466.181878328323,-502.85
263,-569.65,-115.0,-1435.0,99.0,0,0,0,0,13515.399257421494,-502.85
264,-564.75,-115.0,-1435.0,99.0,0,0,0,0,13564.022204875946,-502.85
265,-550.45,-115.0,-1435.0,99.0,0,0,0,0,13612.337318897247,-502.85
266,-539.1,-145.0,-1265.0,99.0,0,0,0,0,13663.230163097382,-502.85
267,-538.45,-145.0,-1230.0,99.0,0,0,0,0,13713.52168226242,-502.85
268,-557.1,-150.0,-1455.0,99.0,0,0,0,0,13763.339919805527,-502.85
269,-557.45,-150.0,-1455.0,99.0,0,0,0,0,13812.847539901733,-502.85
270,-549.9,-150.0,-1455.0,99.0,0,0,0,0,13860.788514852524,-502.85
271,-557.35,-60.0,-1455.0,99.0,0,0,0,0,13908.370863676071,-502.85
272,-573.4,-60.0,-1600.0,99.0,0,0,0,0,13956.854273557663,-502.85
273,-557.8,-60.0,-1600.0,99.0,0,0,0,0,14005.197311162949,-502.85
274,-573.15,-60.0,-1600.0,99.0,0,0,0,0,14054.457978963852,-502.85
275,-571.5,-60.0,-1600.0,99.0,0,0,0,0,14101.237400770187,-502.85
276,-618.2,-90.0,-1785.0,99.0,0,0,0,0,14151.31708741188,-502.85
277,-602.45,-90.0,-2015.0,99.0,0,0,0,0,14199.714456558228,-502.85
278,-598.3,-90.0,-2015.0,99.0,0,0,0,0,14248.647369384766,-502.85
279,-591.8,-90.0,-2015.0,99.0,0,0,0,0,14297.75474524498,-502.85
280,-599.1,-110.0,-2015.0,99.0,0,0,0,0,14347.767198324203,-502.85
281,-569.0,-110.0,-2015.0,99.0,0,0,0,0,14396.645518779755,-502.85
282,-568.3,-110.0,-1630.0,99.0,0,0,0,0,14447.503472805023,-502.85
283,-582.9,-175.0,-1630.0,99.0,0,0,0,0,14498.794658184052,-502.85
284,-581.35,-175.0,-1620.0,99.0,0,0,0,0,14546.833928823471,-502.85
285,-581.75,-175.0,-1620.0,99.0,0,0,0,0,14597.277535438538,-502.85
286,-575.5,-160.0,-1620.0,99.0,0,0,0,0,14644.071583271027,-502.85
287,-577.95,-160.0,-1620.0,99.0,0,0,0,0,14692.532047748566,-502.85
288,-562.9,-160.0,-1610.0,99.0,0,0,0,0,14743.388869524002,-502.85
289,-591.75,-160.0,-1610.0,99.0,0,0,0,0,14794.452949762344,-502.85
290,-580.3,-160.0,-1595.0,99.0,0,0,0,0,14845.183013439178,-502.85
291,-599.05,-190.0,-1665.0,99.0,0,0,0,0,14894.542118787766,-502.85
292,-581.0,-90.0,-1665.0,99.0,0,0,0,0,14944.04073882103,-502.85
293,-566.85,-90.0,-1665.0,99.0,0,0,0,0,14993.363526582718,-502.85
294,-521.8,-90.0,-1665.0,99.0,0,0,0,0,15043.749802589417,-502.85
295,-534.75,-85.0,-1665.0,99.0,0,0,0,0,15093.58052444458,-502.85
296,-531.85,-85.0,-1635.0,99.0,0,0,0,0,15143.51447224617,-502.85
297,-536.3,-85.0,-1635.0,99.0,0,0,0,0,15192.575050592422,-502.85
298,-591.95,-85.0,-1635.0,99.0,0,0,0,0,15243.502686738968,-502.85
299,-606.3,-85.0,-1635.0,99.0,0,0,0,0,15291.778707742691,-502.85
300,-602.75,-140.0,-1635.0,99.0,0,0,0,0,15340.820091962814,-502.85
301,-591.55,-125.0,-1605.0,99.0,0,0,0,0,15389.901541948318,-502.85
302,-624.55,-125.0,-1605.0,99.0,0,0,0,0,15437.943283557892,-502.85
303,-607.3,-125.0,-1605.0,99.0,0,0,0,0,15487.121580600739,-502.85
304,-611.15,-125.0,-2000.0,99.0,0,0,0,0,15534.27811551094,-502.85
305,-596.9,-100.0,-2000.0,99.0,0,0,0,0,15585.408928632736,-502.85
306,-605.55,-100.0,-2000.0,99.0,0,0,0,0,15635.882070541382,-502.85
307,-612.7,-100.0,-2000.0,99.0,0,0,0,0,15687.546058177948,-502.85
308,-599.9,-100.0,-2000.0,99.0,0,0,0,0,15738.689823150635,-502.85
309,-601.25,-100.0,-2040.0,99.0,0,0,0,0,15790.971732139587,-502.85
310,-592.6,-135.0,-2040.0,99.0,0,0,0,0,15840.181188344955,-502.85
311,-573.4,-135.0,-2040.0,99.0,0,0,0,0,15892.934361696243,-502.85
312,-554.45,-135.0,-2040.0,99.0,0,0,0,0,15945.160431146622,-502.85
313,-568.05,-175.0,-2040.0,99.0,0,0,0,0,15996.633818626404,-502.85
314,-550.9,-165.0,-1435.0,99.0,0,0,0,0,16046.755822181702,-502.85
315,-589.25,-165.0,-1435.0,99.0,0,0,0,0,16096.984308481216,-502.85
316,-605.15,-160.0,-1620.0,99.0,0,0,0,0,16147.730371952057,-502.85
317,-583.8,-160.0,-1620.0,99.0,0,0,0,0,16195.740797281265,-502.85
318,-608.25,-160.0,-1920.0,99.0,0,0,0,0,16245.908210754395,-502.85
319,-596.85,-160.0,-1920.0,99.0,0,0,0,0,16295.812582969666,-502.85
