iteration,episode_reward,episode_length
0,-1895.0,99
1,-695.0,99
2,-1915.0,99
3,-3065.0,99
4,-3500.0,99
5,-2815.0,99
6,-1640.0,99
7,-1080.0,99
8,-1970.0,99
9,-1865.0,99
10,-3500.0,99
11,-1320.0,99
12,-1580.0,99
13,-2915.0,99
14,-1965.0,99
15,-620.0,99
16,-3800.0,99
17,-1940.0,99
18,-2240.0,99
19,-3070.0,99
